file_id,neighborhood,date,count,type,x,y
6WLSk+9m0gfIpFtGF/Q1Wh/cvLVLWmsVL7+bCg==,columbia,,1,2,6279991.920561521,1842649.6211522357
6WLSk+9m0gfIpFtGF/Q1Wh/cvLVLWmsVL7+bCg==,columbia,,16,1,6279908.133256959,1841559.949705815
6WLSk+9m0gfIpFtGF/Q1Wh/cvLVLWmsVL7+bCg==,columbia,,5,1,6279991.691202289,1841643.053813526
6WLSk+9m0gfIpFtGF/Q1Wh/cvLVLWmsVL7+bCg==,columbia,,2,2,6279935.312732169,1842482.3857506209
6WLSk+9m0gfIpFtGF/Q1Wh/cvLVLWmsVL7+bCg==,columbia,,2,1,6280010.469570038,1842502.6573557577
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,2,2,6279985.103989751,1842389.1230385448
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,2,2,6278845.3654647935,1841560.6414239146
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,2,2,6279993.400471511,1842830.4232723513
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,1,2,6279873.868027682,1841538.6232651966
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,1,2,6279924.230378572,1842636.439510855
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,9,1,6279948.884153753,1841522.4044717695
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,1,1,6278873.74627392,1842837.2333154106
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,1,1,6279016.61873886,1842479.0804298255
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,1,1,6279992.315444886,1842720.0921979605
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,2,1,6278762.023244734,1841534.8774593726
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,2,1,6278508.763560384,1841531.1636790964
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,2,1,6279918.827301147,1842489.3554754236
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,10,1,6279026.089083934,1841832.7593105112
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,2,2,6279985.103989751,1842389.1230385448
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,2,2,6278845.3654647935,1841560.6414239146
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,2,2,6279993.400471511,1842830.4232723513
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,1,2,6279873.868027682,1841538.6232651966
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,1,2,6279924.230378572,1842636.439510855
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,9,1,6279948.884153753,1841522.4044717695
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,1,1,6278873.74627392,1842837.2333154106
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,1,1,6279016.61873886,1842479.0804298255
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,1,1,6279992.315444886,1842720.0921979605
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,2,1,6278762.023244734,1841534.8774593726
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,2,1,6278508.763560384,1841531.1636790964
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,2,1,6279918.827301147,1842489.3554754236
kUcmuS9dMJQ8c5HmOlLxt7kCkp7R9Vi41ZryTw==,columbia,,10,1,6279026.089083934,1841832.7593105112
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279067.077238082,1842632.4710009117
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279565.882251644,1842735.5877116122
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279917.286067804,1842476.102298706
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279440.389933778,1841716.7229921862
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279443.838166754,1841534.460689613
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279998.264367334,1841720.184653901
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6278596.613005558,1841341.9723389144
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279917.721596975,1842632.2848771415
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,2,6279838.173578595,1842482.2942726228
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,2,6279994.075734767,1841636.9365731338
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,2,6279863.211303048,1841529.2354833777
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,2,6279996.325968818,1842443.87989505
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6280011.875535046,1842344.7670844472
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,2,2,6280001.138859863,1842750.9896715747
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,2,1,6279902.505936446,1842851.1376645449
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,11,1,6279950.236492942,1841522.9449206642
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,8,1,6279036.987375244,1841773.811880306
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,8,1,6278822.676645358,1841536.9938242212
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,9,1,6279063.984980966,1841523.5746940202
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,2,1,6279174.791825832,1841532.6066227595
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279067.077238082,1842632.4710009117
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279565.882251644,1842735.5877116122
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279917.286067804,1842476.102298706
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279440.389933778,1841716.7229921862
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279443.838166754,1841534.460689613
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279998.264367334,1841720.184653901
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6278596.613005558,1841341.9723389144
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6279917.721596975,1842632.2848771415
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,2,6279838.173578595,1842482.2942726228
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,2,6279994.075734767,1841636.9365731338
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,2,6279863.211303048,1841529.2354833777
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,2,6279996.325968818,1842443.87989505
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,1,1,6280011.875535046,1842344.7670844472
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,2,2,6280001.138859863,1842750.9896715747
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,2,1,6279902.505936446,1842851.1376645449
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,11,1,6279950.236492942,1841522.9449206642
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,8,1,6279036.987375244,1841773.811880306
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,8,1,6278822.676645358,1841536.9938242212
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,9,1,6279063.984980966,1841523.5746940202
L3Nyf3dEHb8NClFmTqGHPnQ/7nTEXkRblQnOzA==,columbia,,2,1,6279174.791825832,1841532.6066227595
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,1,6280004.793694135,1842728.1553145607
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,1,6279981.901250968,1842438.0931983148
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,1,6279428.695426222,1842607.3293955754
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,1,6279553.988359692,1841606.3939093049
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,1,6278888.30965778,1841854.055521121
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,1,6279595.7532465,1842855.0463605598
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279030.59727861,1841987.9166432933
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279831.607034232,1841609.8669134092
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279980.458451266,1841634.8614786274
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279910.074698585,1842651.0055021152
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279995.686101249,1842277.3602097058
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279886.465246829,1842298.7614309979
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279687.006700539,1842631.6500577922
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,2,1,6279103.524827972,1841531.4342816144
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,2,1,6278885.142869847,1841579.4185537712
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,2,1,6279920.0697696805,1842500.660240616
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,4,1,6278794.452656346,1841512.6083325068
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,12,1,6279001.081288524,1841801.5392544288
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,9,1,6279924.473757595,1841526.3800091029
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,1,6280004.793694135,1842728.1553145607
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,1,6279981.901250968,1842438.0931983148
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,1,6279428.695426222,1842607.3293955754
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,1,6279553.988359692,1841606.3939093049
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,1,6278888.30965778,1841854.055521121
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,1,6279595.7532465,1842855.0463605598
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279030.59727861,1841987.9166432933
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279831.607034232,1841609.8669134092
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279980.458451266,1841634.8614786274
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279910.074698585,1842651.0055021152
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279995.686101249,1842277.3602097058
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279886.465246829,1842298.7614309979
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,1,2,6279687.006700539,1842631.6500577922
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,2,1,6279103.524827972,1841531.4342816144
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,2,1,6278885.142869847,1841579.4185537712
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,2,1,6279920.0697696805,1842500.660240616
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,4,1,6278794.452656346,1841512.6083325068
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,12,1,6279001.081288524,1841801.5392544288
yGFu4Rv0nDOA67ZTpI11FdxLXR9oJVmlnm/lCg==,columbia,,9,1,6279924.473757595,1841526.3800091029
a0qD2BF60PIDxvQQxfkBsgn/VFghGCdb6HhMiQ==,columbia,,1,2,6279871.9219368,1842615.0700426959
a0qD2BF60PIDxvQQxfkBsgn/VFghGCdb6HhMiQ==,columbia,,1,2,6279917.061269559,1842467.318824208
a0qD2BF60PIDxvQQxfkBsgn/VFghGCdb6HhMiQ==,columbia,,1,2,6279985.421318884,1842384.9994665792
a0qD2BF60PIDxvQQxfkBsgn/VFghGCdb6HhMiQ==,columbia,,1,2,6279987.267933955,1842780.126109052
a0qD2BF60PIDxvQQxfkBsgn/VFghGCdb6HhMiQ==,columbia,,5,1,6278778.348534446,1841520.6828106623
a0qD2BF60PIDxvQQxfkBsgn/VFghGCdb6HhMiQ==,columbia,,6,1,6278866.868061442,1841665.968981755
a0qD2BF60PIDxvQQxfkBsgn/VFghGCdb6HhMiQ==,columbia,,19,1,6279077.708347262,1841834.3300261574
a0qD2BF60PIDxvQQxfkBsgn/VFghGCdb6HhMiQ==,columbia,,1,1,6279052.47529376,1841338.311439527
a0qD2BF60PIDxvQQxfkBsgn/VFghGCdb6HhMiQ==,columbia,,1,1,6279075.85451053,1842254.8557294835
a0qD2BF60PIDxvQQxfkBsgn/VFghGCdb6HhMiQ==,columbia,,3,1,6279598.614555582,1841338.3714125417
a0qD2BF60PIDxvQQxfkBsgn/VFghGCdb6HhMiQ==,columbia,,3,1,6280011.466528822,1842237.600397719
a0qD2BF60PIDxvQQxfkBsgn/VFghGCdb6HhMiQ==,columbia,,3,1,6279268.223433546,1841739.625458539
