ObjectID,Date of Data Collection,Neighborhood,Map Number,Homeless Classification,How many?,Rain?,Temperature?,x,y
167,5/31/2018 7:00,Gaslamp,41,individual_sleeper,1,no,60,-117.1609841,32.71410607
179,5/31/2018 7:00,Gaslamp,41,individual_sleeper,1,no,60,-117.1593395,32.71411868
198,5/31/2018 7:00,Gaslamp,41,individual_sleeper,2,no,60,-117.16098,32.71311833
236,5/31/2018 7:00,Gaslamp,41,individual_sleeper,2,no,60,-117.16041,32.71353
304,5/31/2018 7:00,Gaslamp,41,encampments,1,no,60,-117.1604827,32.71263934
352,5/31/2018 7:00,Gaslamp,41,individual_sleeper,2,no,60,-117.15998,32.71353
411,5/31/2018 7:00,Gaslamp,41,encampments,1,no,60,-117.1598413,32.71265385
426,5/31/2018 7:00,Gaslamp,41,individual_sleeper,2,no,60,-117.1596547,32.71265385
435,5/31/2018 7:00,Gaslamp,41,individual_sleeper,3,no,60,-117.1593241,32.71329019
449,5/31/2018 7:00,Gaslamp,41,individual_sleeper,1,no,60,-117.1609385,32.71195549
459,5/31/2018 7:00,Gaslamp,41,individual_sleeper,1,no,60,-117.1602315,32.71195903
478,5/31/2018 7:00,Gaslamp,41,individual_sleeper,3,no,60,-117.15968,32.71247984
589,5/31/2018 7:00,Gaslamp,41,individual_sleeper,2,no,60,-117.15968,32.71160385
699,5/31/2018 7:00,Gaslamp,41,individual_sleeper,4,no,60,-117.1602207,32.71087
745,5/31/2018 7:00,Gaslamp,41,individual_sleeper,12,no,60,-117.1600159,32.71128549
753,5/31/2018 7:00,Gaslamp,41,individual_sleeper,1,no,60,-117.1593685,32.71054313
787,5/31/2018 7:00,Gaslamp,41,individual_sleeper,1,no,60,-117.1607247,32.71033743
801,5/31/2018 7:00,Gaslamp,41,individual_sleeper,2,no,60,-117.1609184,32.71000864
815,5/31/2018 7:00,Gaslamp,41,individual_sleeper,1,no,60,-117.1605537,32.70946354
844,5/31/2018 7:00,Gaslamp,41,individual_sleeper,1,no,60,-117.1593993,32.71034323
849,5/31/2018 7:00,Gaslamp,41,individual_sleeper,2,no,60,-117.1600134,32.70888899
853,5/31/2018 7:00,Gaslamp,41,individual_sleeper,1,no,60,-117.1597175,32.70927897
860,5/31/2018 7:00,Gaslamp,41,individual_sleeper,1,no,60,-117.16,32.70792
861,5/31/2018 7:00,Gaslamp,41,individual_sleeper,2,no,60,-117.1595568,32.70824774
865,5/31/2018 7:00,Gaslamp,41,individual_sleeper,1,no,60,-117.159512,32.70737257
868,5/31/2018 7:00,Gaslamp,41,individual_sleeper,1,no,60,-117.1594612,32.70719743
869,5/31/2018 7:00,Gaslamp,41,individual_sleeper,3,no,60,-117.1592861,32.70709774
1012,5/31/2018 7:00,Gaslamp,41,individual_sleeper,2,no,60,-117.1593452,32.71516087
1015,5/31/2018 7:00,Gaslamp,41,individual_sleeper,4,no,60,-117.1600521,32.71557
60,6/1/2014 7:00,Gaslamp,6,individual_sleeper,1,no,,-117.16026,32.71533
80,6/1/2014 7:00,Gaslamp,6,individual_sleeper,1,no,,-117.16022,32.71373
98,6/1/2014 7:00,Gaslamp,6,individual_sleeper,3,no,,-117.15934,32.71372
121,6/1/2014 7:00,Gaslamp,6,individual_sleeper,1,no,,-117.1593185,32.71312903
137,6/1/2014 7:00,Gaslamp,6,individual_sleeper,3,no,,-117.16024,32.71163
161,6/1/2014 7:00,Gaslamp,6,individual_sleeper,1,no,,-117.16023,32.71199
176,6/1/2014 7:00,Gaslamp,6,individual_sleeper,1,no,,-117.16082,32.71159
188,6/1/2014 7:00,Gaslamp,6,individual_sleeper,1,no,,-117.1593239,32.71197
203,6/1/2014 7:00,Gaslamp,6,individual_sleeper,2,no,,-117.1600429,32.71161
215,6/1/2014 7:00,Gaslamp,6,individual_sleeper,1,no,,-117.16021,32.71106
234,6/1/2014 7:00,Gaslamp,6,individual_sleeper,2,no,,-117.16094,32.71089
249,6/1/2014 7:00,Gaslamp,6,individual_sleeper,1,no,,-117.16004,32.71123
258,6/1/2014 7:00,Gaslamp,6,individual_sleeper,1,no,,-117.16003,32.71093
279,6/1/2014 7:00,Gaslamp,6,individual_sleeper,1,no,,-117.1593,32.70962
291,6/1/2014 7:00,Gaslamp,6,individual_sleeper,1,no,,-117.15991,32.70945
316,6/1/2014 7:00,Gaslamp,6,individual_sleeper,1,no,,-117.15999,32.70823
328,6/1/2014 7:00,Gaslamp,6,individual_sleeper,2,no,,-117.15929,32.70701
609,6/25/2016 7:00,Gaslamp,28,individual_sleeper,11,na,,-117.1595458,32.70704059
498,6/28/2018 7:00,Gaslamp,54,individual_sleeper,1,no,63,-117.1606063,32.71558395
499,6/28/2018 7:00,Gaslamp,54,individual_sleeper,2,no,63,-117.160944,32.71539
500,6/28/2018 7:00,Gaslamp,54,individual_sleeper,4,no,63,-117.16094,32.71474708
501,6/28/2018 7:00,Gaslamp,54,individual_sleeper,5,no,63,-117.1600407,32.71514416
502,6/28/2018 7:00,Gaslamp,54,individual_sleeper,1,no,63,-117.16093,32.71279
503,6/28/2018 7:00,Gaslamp,54,individual_sleeper,1,no,63,-117.1606,32.71267
504,6/28/2018 7:00,Gaslamp,54,individual_sleeper,5,no,63,-117.16027,32.71318
506,6/28/2018 7:00,Gaslamp,54,individual_sleeper,1,no,63,-117.1596924,32.71246903
508,6/28/2018 7:00,Gaslamp,54,individual_sleeper,1,no,63,-117.16002,32.7131
511,6/28/2018 7:00,Gaslamp,54,individual_sleeper,2,no,63,-117.15968,32.71267
515,6/28/2018 7:00,Gaslamp,54,individual_sleeper,1,no,63,-117.15935,32.71268
522,6/28/2018 7:00,Gaslamp,54,individual_sleeper,1,no,63,-117.16025,32.71181
529,6/28/2018 7:00,Gaslamp,54,individual_sleeper,1,no,63,-117.1596793,32.71352069
536,6/28/2018 7:00,Gaslamp,54,individual_sleeper,1,no,63,-117.16091,32.7109
542,6/28/2018 7:00,Gaslamp,54,individual_sleeper,1,no,63,-117.15968,32.71136
550,6/28/2018 7:00,Gaslamp,54,individual_sleeper,5,no,63,-117.1608961,32.70967514
558,6/28/2018 7:00,Gaslamp,54,individual_sleeper,1,no,63,-117.1596359,32.70845708
561,6/28/2018 7:00,Gaslamp,54,individual_sleeper,2,no,63,-117.1596168,32.70822549
568,6/28/2018 7:00,Gaslamp,54,individual_sleeper,1,no,63,-117.1599693,32.70779277
572,6/28/2018 7:00,Gaslamp,54,individual_sleeper,2,no,63,-117.16045,32.70761
217,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.1606,32.71559
231,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.16007,32.71516
244,6/29/2017 7:00,Gaslamp,43,individual_sleeper,2,no,62,-117.1606,32.71456
260,6/29/2017 7:00,Gaslamp,43,individual_sleeper,2,no,62,-117.16009,32.71444
269,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.15968,32.71457
296,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.1606,32.71351
320,6/29/2017 7:00,Gaslamp,43,individual_sleeper,6,no,62,-117.1602,32.71306
331,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.16059,32.71263
350,6/29/2017 7:00,Gaslamp,43,encampments,1,no,62,-117.16007,32.71329
366,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.16007,32.71289
377,6/29/2017 7:00,Gaslamp,43,individual_sleeper,4,no,62,-117.1596,32.71262
397,6/29/2017 7:00,Gaslamp,43,individual_sleeper,2,no,62,-117.15931,32.71309
413,6/29/2017 7:00,Gaslamp,43,individual_sleeper,2,no,62,-117.16022,32.712
424,6/29/2017 7:00,Gaslamp,43,individual_sleeper,2,no,62,-117.16097,32.71197
432,6/29/2017 7:00,Gaslamp,43,individual_sleeper,2,no,62,-117.16094,32.71095
439,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.1602,32.71092
450,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.16005,32.71095
465,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.15981,32.71034
477,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.15945,32.71034
487,6/29/2017 7:00,Gaslamp,43,individual_sleeper,2,no,62,-117.15928,32.70989
1002,6/29/2017 7:00,Gaslamp,43,individual_sleeper,2,no,62,-117.15945,32.70823
1003,6/29/2017 7:00,Gaslamp,43,individual_sleeper,2,no,62,-117.15977,32.70822
1004,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.16022,32.70814
1005,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.15982,32.70739
1006,6/29/2017 7:00,Gaslamp,43,individual_sleeper,2,no,62,-117.15991,32.70721
1007,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.15938,32.70719
1008,6/29/2017 7:00,Gaslamp,43,individual_sleeper,1,no,62,-117.1595,32.70694
1009,6/29/2017 7:00,Gaslamp,43,individual_sleeper,8,no,62,-117.15934,32.70684
5,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.16097,32.71559
13,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.16024,32.71411
20,6/30/2016 7:00,Gaslamp,25,individual_sleeper,2,na,,-117.16061,32.71352
36,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.16098,32.7131
88,6/30/2016 7:00,Gaslamp,25,individual_sleeper,2,na,,-117.16025,32.71274
113,6/30/2016 7:00,Gaslamp,25,individual_sleeper,2,na,,-117.16025,32.71198
133,6/30/2016 7:00,Gaslamp,25,individual_sleeper,5,na,,-117.1609044,32.71097183
156,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.1602434,32.71096
178,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.16022,32.70983
235,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.15936,32.71509
315,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.16006,32.71412
335,6/30/2016 7:00,Gaslamp,25,individual_sleeper,2,na,,-117.15935,32.71403
361,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.15968,32.71352
383,6/30/2016 7:00,Gaslamp,25,individual_sleeper,6,na,,-117.15935,32.71301
421,6/30/2016 7:00,Gaslamp,25,individual_sleeper,5,na,,-117.16005,32.71307
441,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.160028,32.71204975
456,6/30/2016 7:00,Gaslamp,25,individual_sleeper,2,na,,-117.1600071,32.71121085
474,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.16,32.70979
517,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.1593393,32.70989419
563,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.1599782,32.70898302
574,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.1599707,32.70739583
585,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.159316,32.70718276
593,6/30/2016 7:00,Gaslamp,25,individual_sleeper,6,na,,-117.15964,32.70703
599,6/30/2016 7:00,Gaslamp,28,individual_sleeper,1,na,,-117.1594243,32.70898382
605,6/30/2016 7:00,Gaslamp,28,individual_sleeper,6,na,,-117.1599978,32.70789701
998,6/30/2016 7:00,Gaslamp,25,individual_sleeper,1,na,,-117.1593152,32.70754337
999,6/30/2016 7:00,Gaslamp,25,individual_sleeper,2,na,,-117.159965,32.70821197
34,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.1604313,32.71559518
42,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.1609273,32.71559016
64,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.1602613,32.71506206
71,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.159346,32.71543451
89,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.1600494,32.71498
96,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.16065,32.71456467
112,7/1/2014 7:00,Gaslamp,7,individual_sleeper,2,na,,-117.1600582,32.71421887
126,7/1/2014 7:00,Gaslamp,7,individual_sleeper,2,na,,-117.1609662,32.71307549
141,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.1607913,32.71369564
164,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.159342,32.71299
199,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.1594713,32.71352241
212,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.160242,32.71213226
277,7/1/2014 7:00,Gaslamp,7,individual_sleeper,2,na,,-117.1604273,32.71137354
303,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.161146,32.71051
343,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.1593321,32.71054564
621,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.1598534,32.71033313
624,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.1609228,32.7101679
631,7/1/2014 7:00,Gaslamp,7,individual_sleeper,2,na,,-117.1595813,32.70945733
641,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.1599013,32.70823185
659,7/1/2014 7:00,Gaslamp,7,individual_sleeper,2,na,,-117.15982,32.70714
667,7/1/2014 7:00,Gaslamp,7,individual_sleeper,1,na,,-117.15973,32.70716
672,7/1/2014 7:00,Gaslamp,7,individual_sleeper,4,na,,-117.15971,32.70706
671,7/1/2015 7:00,Gaslamp ,18,individual_sleeper,2,no,,-117.1593525,32.71561124
681,7/1/2015 7:00,Gaslamp ,18,individual_sleeper,2,no,,-117.1602349,32.71523919
726,7/1/2015 7:00,Gaslamp ,18,individual_sleeper,3,no,,-117.1609552,32.71352193
741,7/1/2015 7:00,Gaslamp ,18,individual_sleeper,2,no,,-117.1602103,32.71049486
758,7/1/2015 7:00,Gaslamp ,18,individual_sleeper,5,no,,-117.1599915,32.70839737
768,7/1/2015 7:00,Gaslamp ,18,individual_sleeper,2,no,,-117.1593769,32.70933145
799,7/1/2015 7:00,Gaslamp ,18,individual_sleeper,1,no,,-117.1609682,32.71325179
805,7/1/2015 7:00,Gaslamp,18,individual_sleeper,3,no,,-117.1597838,32.70736141
1010,7/1/2015 7:00,Gaslamp,18,individual_sleeper,1,no,,-117.1601692,32.70840612
1011,7/1/2015 7:00,Gaslamp,18,individual_sleeper,4,no,,-117.1593001,32.70685788
122,7/27/2017 7:00,Gaslamp,44,individual_sleeper,2,no,67,-117.16098,32.71516872
135,7/27/2017 7:00,Gaslamp,44,individual_sleeper,3,no,67,-117.1594993,32.71562903
149,7/27/2017 7:00,Gaslamp,44,individual_sleeper,2,no,67,-117.16098,32.7141
158,7/27/2017 7:00,Gaslamp,44,individual_sleeper,1,no,67,-117.1602266,32.71413031
172,7/27/2017 7:00,Gaslamp,44,individual_sleeper,2,no,67,-117.1600849,32.71428323
180,7/27/2017 7:00,Gaslamp,44,individual_sleeper,1,no,67,-117.160082,32.71385195
189,7/27/2017 7:00,Gaslamp,44,individual_sleeper,1,no,67,-117.1606027,32.71354934
202,7/27/2017 7:00,Gaslamp,44,individual_sleeper,2,no,67,-117.1602193,32.71308
525,7/27/2017 7:00,Gaslamp,44,individual_sleeper,2,no,67,-117.1600807,32.71306611
533,7/27/2017 7:00,Gaslamp,44,individual_sleeper,3,no,67,-117.1597093,32.7126342
539,7/27/2017 7:00,Gaslamp,44,individual_sleeper,1,no,67,-117.1593146,32.71296257
545,7/27/2017 7:00,Gaslamp,44,individual_sleeper,1,no,67,-117.1593059,32.71201191
551,7/27/2017 7:00,Gaslamp,44,individual_sleeper,1,no,67,-117.1607588,32.71251965
565,7/27/2017 7:00,Gaslamp,44,individual_sleeper,1,no,67,-117.1594405,32.71141611
577,7/27/2017 7:00,Gaslamp,44,individual_sleeper,2,no,67,-117.16021,32.71092
586,7/27/2017 7:00,Gaslamp,44,encampments,1,no,67,-117.1609661,32.71109226
618,7/27/2017 7:00,Gaslamp,44,individual_sleeper,1,no,67,-117.16096,32.71076
635,7/27/2017 7:00,Gaslamp,44,individual_sleeper,1,no,67,-117.1609634,32.71017062
656,7/27/2017 7:00,Gaslamp,44,individual_sleeper,1,no,67,-117.1600361,32.70981
673,7/27/2017 7:00,Gaslamp,44,individual_sleeper,1,no,67,-117.15991,32.70945
685,7/27/2017 7:00,Gaslamp,44,individual_sleeper,3,no,67,-117.1593812,32.70826385
703,7/27/2017 7:00,Gaslamp,44,individual_sleeper,2,no,67,-117.1600215,32.70765868
716,7/27/2017 7:00,Gaslamp,44,individual_sleeper,10,no,67,-117.159282,32.70715319
33,7/28/2016 7:00,Gaslamp,24,individual_sleeper,1,na,,-117.1600601,32.71405887
73,7/28/2016 7:00,Gaslamp,24,individual_sleeper,1,na,,-117.1602524,32.71306821
145,7/28/2016 7:00,Gaslamp,24,individual_sleeper,4,na,,-117.1593418,32.71350078
213,7/28/2016 7:00,Gaslamp,24,individual_sleeper,3,na,,-117.1599127,32.7126498
256,7/28/2016 7:00,Gaslamp,24,individual_sleeper,2,na,,-117.1593815,32.71266206
290,7/28/2016 7:00,Gaslamp,24,individual_sleeper,1,na,,-117.1609308,32.71201965
318,7/28/2016 7:00,Gaslamp,24,individual_sleeper,1,na,,-117.1605659,32.7116093
348,7/28/2016 7:00,Gaslamp,24,individual_sleeper,2,na,,-117.15969,32.7124723
375,7/28/2016 7:00,Gaslamp,24,individual_sleeper,1,na,,-117.1596933,32.7116114
408,7/28/2016 7:00,Gaslamp,24,individual_sleeper,8,na,,-117.1609201,32.7109756
444,7/28/2016 7:00,Gaslamp,24,individual_sleeper,4,na,,-117.1600188,32.71137288
462,7/28/2016 7:00,Gaslamp,24,individual_sleeper,2,na,,-117.1593329,32.71138288
479,7/28/2016 7:00,Gaslamp,24,individual_sleeper,1,na,,-117.1596587,32.71052165
549,7/28/2016 7:00,Gaslamp,24,individual_sleeper,2,na,,-117.1593318,32.71033093
573,7/28/2016 7:00,Gaslamp,24,individual_sleeper,1,na,,-117.1605836,32.70928245
588,7/28/2016 7:00,Gaslamp,24,individual_sleeper,1,na,,-117.160541,32.70840417
638,7/28/2016 7:00,Gaslamp,24,individual_sleeper,2,na,,-117.1600117,32.70781899
553,8/1/2014 7:00,Gaslamp,8,individual_sleeper,1,na,,-117.15961,32.7147
559,8/1/2014 7:00,Gaslamp,8,individual_sleeper,1,na,,-117.1592731,32.71276977
562,8/1/2014 7:00,Gaslamp,8,individual_sleeper,1,na,,-117.16051,32.71046
567,8/1/2014 7:00,Gaslamp,8,individual_sleeper,1,na,,-117.15931,32.71036
571,8/1/2014 7:00,Gaslamp,8,individual_sleeper,2,na,,-117.16004,32.70989
579,8/1/2014 7:00,Gaslamp,8,individual_sleeper,1,na,,-117.15974,32.70943
582,8/1/2014 7:00,Gaslamp,8,individual_sleeper,3,na,,-117.15928,32.70685
678,8/1/2014 7:00,Gaslamp,9,individual_sleeper,1,na,,-117.1596812,32.71494159
833,8/1/2014 7:00,Gaslamp,9,individual_sleeper,1,na,,-117.1596073,32.70946226
850,8/1/2014 7:00,Gaslamp,9,individual_sleeper,1,na,,-117.1593468,32.71292226
854,8/1/2014 7:00,Gaslamp,9,individual_sleeper,1,na,,-117.1606716,32.7105337
858,8/1/2014 7:00,Gaslamp,9,individual_sleeper,2,na,,-117.1599978,32.70964
862,8/1/2014 7:00,Gaslamp,9,individual_sleeper,1,na,,-117.1593335,32.71028226
870,8/1/2014 7:00,Gaslamp,9,individual_sleeper,3,na,,-117.1593356,32.70682875
8,8/25/2016 0:00,Gaslamp,31,individual_sleeper,1,na,,-117.1603758,32.71473467
17,8/25/2016 0:00,Gaslamp,31,individual_sleeper,5,na,,-117.1600451,32.71497058
23,8/25/2016 0:00,Gaslamp,31,individual_sleeper,1,na,,-117.1609618,32.71436759
29,8/25/2016 0:00,Gaslamp,31,individual_sleeper,2,na,,-117.1602662,32.71430688
49,8/25/2016 0:00,Gaslamp,31,individual_sleeper,1,na,,-117.1600507,32.71448872
56,8/25/2016 0:00,Gaslamp,31,individual_sleeper,1,na,,-117.1603878,32.71265903
67,8/25/2016 0:00,Gaslamp,31,individual_sleeper,8,na,,-117.1597724,32.71266241
77,8/25/2016 0:00,Gaslamp,31,individual_sleeper,3,na,,-117.1609334,32.71230646
87,8/25/2016 0:00,Gaslamp,31,individual_sleeper,1,na,,-117.1603122,32.7116177
97,8/25/2016 0:00,Gaslamp,31,individual_sleeper,2,na,,-117.160032,32.71171817
111,8/25/2016 0:00,Gaslamp,31,individual_sleeper,2,na,,-117.1611473,32.71089
123,8/25/2016 0:00,Gaslamp,31,individual_sleeper,6,na,,-117.16023,32.71093
138,8/25/2016 0:00,Gaslamp,31,individual_sleeper,1,na,,-117.16002,32.71109
155,8/25/2016 0:00,Gaslamp,31,individual_sleeper,3,na,,-117.159326,32.71097113
165,8/25/2016 0:00,Gaslamp,31,individual_sleeper,3,na,,-117.1602193,32.70986226
182,8/25/2016 0:00,Gaslamp,31,individual_sleeper,1,na,,-117.16021,32.70867
200,8/25/2016 0:00,Gaslmap,31,individual_sleeper,1,na,,-117.159274,32.70879
227,8/25/2016 0:00,Gaslamp,31,individual_sleeper,3,na,,-117.15998,32.70787
76,8/27/2015 7:00,Gaslamp,19,individual_sleeper,3,no,,-117.1595597,32.71561934
144,8/27/2015 7:00,Gaslamp,19,individual_sleeper,1,no,,-117.1609773,32.71406343
166,8/27/2015 7:00,Gaslamp,19,individual_sleeper,4,no,,-117.16096,32.71309
185,8/27/2015 7:00,Gaslamp,19,individual_sleeper,1,no,,-117.1602188,32.71060903
204,8/27/2015 7:00,Gaslamp,19,individual_sleeper,2,no,,-117.1611268,32.71062031
229,8/27/2015 7:00,Gaslamp,19,individual_sleeper,1,no,,-117.1603373,32.70840837
262,8/27/2015 7:00,Gaslamp,19,individual_sleeper,4,no,,-117.1598296,32.7084264
280,8/27/2015 7:00,Gaslamp,19,individual_sleeper,2,no,,-117.1593902,32.70738385
297,8/27/2015 7:00,Gaslamp,19,individual_sleeper,5,no,,-117.1595006,32.70708087
412,8/27/2015 7:00,Gaslamp,19,individual_sleeper,1,no,,-117.1598314,32.71562041
301,8/31/2017 7:00,Gaslamp,45,individual_sleeper,1,na,,-117.16085,32.71558
332,8/31/2017 7:00,Gaslamp,45,individual_sleeper,3,na,,-117.16094,32.71517
347,8/31/2017 7:00,Gaslamp,45,individual_sleeper,1,na,,-117.15982,32.71558
358,8/31/2017 7:00,Gaslamp,45,individual_sleeper,1,na,,-117.16004,32.71533
372,8/31/2017 7:00,Gaslamp,45,individual_sleeper,2,na,,-117.15931,32.71509
385,8/31/2017 7:00,Gaslamp,45,individual_sleeper,3,na,,-117.16007,32.71451
406,8/31/2017 7:00,Gaslamp,45,individual_sleeper,3,na,,-117.16003,32.71382
419,8/31/2017 7:00,Gaslamp,45,individual_sleeper,1,na,,-117.16093,32.71306
427,8/31/2017 7:00,Gaslamp,45,individual_sleeper,4,na,,-117.16021,32.71301
461,8/31/2017 7:00,Gaslamp,45,individual_sleeper,1,na,,-117.16006,32.71271
469,8/31/2017 7:00,Gaslamp,45,individual_sleeper,4,na,,-117.15969,32.71263
484,8/31/2017 7:00,Gaslamp,45,individual_sleeper,1,na,,-117.15932,32.71307
560,8/31/2017 7:00,Gaslamp,45,encampments,1,na,,-117.1594773,32.71247749
569,8/31/2017 7:00,Gaslamp,45,individual_sleeper,4,na,,-117.15998,32.71158
576,8/31/2017 7:00,Gaslamp,45,individual_sleeper,6,na,,-117.16029,32.71139
592,8/31/2017 7:00,Gaslamp,45,individual_sleeper,1,na,,-117.16095,32.71138
598,8/31/2017 7:00,Gaslamp,45,individual_sleeper,1,na,,-117.16131,32.71137
603,8/31/2017 7:00,Gaslamp,45,individual_sleeper,1,na,,-117.16048,32.71035
606,8/31/2017 7:00,Gaslamp,45,individual_sleeper,1,na,,-117.16019,32.70996
615,8/31/2017 7:00,Gaslamp,45,individual_sleeper,3,na,,-117.1602276,32.70885
628,8/31/2017 7:00,Gaslamp,45,individual_sleeper,1,na,,-117.16002,32.70874
634,8/31/2017 7:00,Gaslamp,45,individual_sleeper,2,na,,-117.15964,32.70825
655,8/31/2017 7:00,Gaslamp,45,individual_sleeper,2,na,,-117.1608793,32.70798113
683,8/31/2017 7:00,Gaslamp,45,individual_sleeper,4,na,,-117.1593326,32.70718194
697,8/31/2017 7:00,Gaslamp,45,individual_sleeper,2,na,,-117.1593548,32.70698097
748,8/31/2017 7:00,Gaslamp,45,individual_sleeper,3,na,,-117.1596107,32.70703395
754,8/31/2017 7:00,Gaslamp,45,individual_sleeper,4,na,,-117.1598034,32.70714846
1016,8/31/2017 7:00,Gaslamp,45,individual_sleeper,1,na,,-117.1602321,32.70766313
1017,8/31/2017 7:00,Gaslamp,45,individual_sleeper,3,na,,-117.1605768,32.707548
742,9/1/2016 7:00,Gaslamp,32,individual_sleeper,2,na,,-117.1609822,32.71544
764,9/1/2016 7:00,Gaslamp,32,individual_sleeper,1,na,,-117.1609929,32.71526292
912,9/1/2016 7:00,gaslamp,32,individual_sleeper,1,na,,-117.1600707,32.71413549
916,9/1/2016 7:00,gaslamp,32,individual_sleeper,13,na,,-117.1597,32.71264
920,9/1/2016 7:00,gaslamp,32,individual_sleeper,4,na,,-117.15932,32.71308
922,9/1/2016 7:00,gaslamp,32,individual_sleeper,1,na,,-117.16006,32.7131
927,9/1/2016 7:00,gaslamp,32,individual_sleeper,4,na,,-117.1602173,32.71199257
930,9/1/2016 7:00,gaslamp,32,individual_sleeper,1,na,,-117.16043,32.71159
934,9/1/2016 7:00,gaslamp,32,individual_sleeper,2,na,,-117.1603664,32.71140611
937,9/1/2016 7:00,gaslamp,32,individual_sleeper,1,no,,-117.1609025,32.71137016
941,9/1/2016 7:00,gaslamp,32,individual_sleeper,2,na,,-117.1600846,32.71166222
945,9/1/2016 7:00,gaslamp,32,individual_sleeper,1,na,,-117.15939,32.71142062
949,9/1/2016 7:00,gaslamp,32,individual_sleeper,2,na,,-117.16071,32.70928903
954,9/1/2016 7:00,gaslamp,32,individual_sleeper,9,na,,-117.16018,32.70851
959,9/1/2016 7:00,gaslamp,32,individual_sleeper,5,na,,-117.1599446,32.70735646
963,9/1/2016 7:00,gaslamp,32,individual_sleeper,1,na,,-117.15943,32.70735
78,9/25/2015 7:00,Gaslamp,20,individual_sleeper,1,no,,-117.1593042,32.71384312
218,9/25/2015 7:00,Gaslamp ,20,individual_sleeper,1,no,,-117.1609629,32.7140995
241,9/25/2015 7:00,Gaslamp ,20,individual_sleeper,3,no,,-117.1593257,32.71547175
257,9/25/2015 7:00,Gaslamp ,20,individual_sleeper,8,no,,-117.1609515,32.71282395
278,9/25/2015 7:00,Gaslamp ,20,individual_sleeper,2,no,,-117.1602094,32.71171787
309,9/25/2015 7:00,Gaslamp ,20,individual_sleeper,2,no,,-117.1593152,32.71057751
345,9/25/2015 7:00,Gaslamp ,20,individual_sleeper,2,no,,-117.1592666,32.70752821
355,9/25/2015 7:00,Gaslamp ,20,individual_sleeper,1,no,,-117.1600026,32.70816341
387,9/25/2015 7:00,Gaslamp ,20,individual_sleeper,5,no,,-117.1592803,32.70682193
370,9/27/2017 7:00,Gaslamp,46,individual_sleeper,3,no,66,-117.16095,32.71543
382,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.16003,32.71541
392,9/27/2017 7:00,Gaslamp,46,individual_sleeper,3,no,66,-117.16003,32.71508
399,9/27/2017 7:00,Gaslamp,46,individual_sleeper,1,no,66,-117.16093,32.71454
