image_url,date,neighborhood,total_count,temp,rain,source_file
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201612-000.png,2016-12-29,East Village,1094,48,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2016-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201701-000.png,2017-01-26,East Village,629,42,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2017-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201702-000.png,2017-02-23,East Village,663,55,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2017-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201703-000.png,2017-03-30,East Village,783,58,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2017-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201704-000.png,2017-04-26,East Village N,598,64,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2017-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201705-000.png,2017-05-25,East Village,548,59,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2017-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201706-000.png,2017-06-29,East Village,781,62,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2017-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201707-000.png,2017-07-27,east villiage,734.26,67,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2017-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201708-000.png,2017-08-31,East Village N,884.6,,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2017-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201709-002.png,2017-09-27,East Village N,767.61,66,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2017-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201710-002.png,2017-10-25,East Village N,648.58,66,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2017-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201711-002.png,2017-11-29,East Village N,579.99,59,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2017-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201712-002.png,2017-12-27,East Village N,662.93,54,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2017-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201801-001.png,2018-01-24,east_village,494.58,52,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2018-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201802-001.png,2018-02-21,east_village,474.38,52,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2018-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201803-001.png,2018-03-28,east_village,593.68,59,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2018-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201804-001.png,2018-04-25,east_village,501.74,,clear,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2018-json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201805-001.png,2018-08-31,east_village,523.16,60,,//var/folders/kp/jn04x74j43j9v0t6cl0574h00000gn/T/dtcv-http-ds-civicknowledge-org-downtownsandiego-org-complete-annotations-count-east-villiage-homeless-2018-json
