image_url,date,neighborhood,total_count,temp,rain,source_file
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201706-003.png,2017-06-29,Columbia,41,62,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201707-003.png,2017-07-27,Columbia,47.25,67,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201708-003.png,2017-08-31,Columbia,69.5,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201709-005.png,2017-09-27,Columbia,60.66,66,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201710-005.png,2017-10-25,Columbia,56,66,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201711-005.png,2017-11-29,Columbia,48.75,59,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201712-005.png,2017-12-27,Columbia,45.75,54,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201801-002.png,2018-01-24,East Village South,,52,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/east_villiage_south-homeless-2018.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201802-002.png,2018-02-21,East Village South,,52,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/east_villiage_south-homeless-2018.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201803-002.png,2018-03-28,East Village South,,59,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/east_villiage_south-homeless-2018.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201804-002.png,2018-04-25,East Village South,,,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/east_villiage_south-homeless-2018.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201805-002.png,2018-05-03,East Village South,,60,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/east_villiage_south-homeless-2018.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201806-002.png,2018-06-28,East Village South,,63,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/east_villiage_south-homeless-2018.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201601-002.png,2016-01-29,Columbia,50,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201602-003.png,2016-02-25,Columbia,45,,clear,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201603-002.png,"2016-03-01
",Columbia,65,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201604-002.png,2016-04-01,Columbia,30,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201605-002.png,2016-05-01,Columbia,54,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201606-002.png,"2016-06-01
",Columbia,65,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201607-002.png,2016-07-28,Columbia,38,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201608-002.png,2016-08-24,Columbia,34,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201609-002.png,"2016-09-01
",Columbia,47,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,2016-10-27,Columbia,56,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,2016-10-23,Columbia,50,50,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,2016-12-29,Columbia,43 ,48,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201401-006.png,2014-01-31,Cortez,55,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2014.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201402-004.png,2014-02-28,Cortez,58,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2014.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201403-006.png,2014-03-31,Cortez,39,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2014.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201404-005.png,2014-04-30,Cortez,40,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2014.json
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201405-006.png,2014-05-31,Cortez,31,,,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2014.json
