file_id,neighborhood,date,count,type,x,y
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,2,Individual,6281766.831173367,1838826.8614043682
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,1,Individual,6281469.591211377,1838462.1787743138
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,2,Individual,6281909.515318372,1838640.7853840904
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,1,Individual,6281951.741227129,1838571.5618871779
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281490.679892702,1841201.7741422295
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281653.512749689,1841196.9212723302
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,3,Individual,6281802.972017032,1841184.6746720085
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281495.669423086,1840832.386837406
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281585.019761437,1840911.229620989
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281858.99349818,1840921.201696174
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,2,Individual,6281778.381901699,1840820.199422726
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,2,Individual,6281932.395569289,1840825.1930229282
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281578.051578645,1840751.1577335864
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281493.127281245,1840443.2954128697
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281632.479842019,1840470.4458724645
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,2,Individual,6281562.087578645,1840347.284766769
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,3,Individual,6281942.196932004,1840512.4475818733
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,3,Individual,6281899.742828056,1840359.7477234914
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,5,Individual,6281781.906930352,1840453.2740642373
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281558.032309811,1840179.8263827446
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281780.877558758,1840069.1085052243
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281555.2970939055,1839761.183710775
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,4,Individual,6281778.271058896,1839670.1666648767
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,2,Individual,6281621.40883537,1839682.4099771073
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,4,Individual,6281479.53022226,1839268.6306969286
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281502.351205502,1838909.1016993353
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281876.538907408,1838621.1440718947
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281769.32493719,1838527.5177731765
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,1,Individual,6281832.57238996,1838236.959441953
X0hZ11Wses2vsnM5PEopC+0txD7ilh09V9MdMA==,gaslamp,2018-04-25,6,Individual,6281976.801497834,1838104.043275091
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Vehicle,6281993.288194562,1841224.0894762645
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,2,Individual,6281941.057457112,1841198.0030080362
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,4,Individual,6281772.966305049,1841245.3101839968
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,2,Individual,6281479.190210483,1841206.443374853
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Individual,6281949.146975814,1840848.1765265644
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Individual,6281487.2735819165,1840826.2043260818
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Structure,6281585.100846626,1840353.8260426382
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Structure,6281825.009550836,1840343.8133495837
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,3,Individual,6281944.178618051,1840490.8780353076
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,2,Individual,6281792.411732591,1840557.029150781
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,2,Individual,6281624.312896443,1840566.320617617
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,2,Individual,6281485.570845883,1840476.47619364
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,2,Individual,6281893.556102395,1840346.926477288
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,3,Individual,6281838.026701652,1840149.8021010084
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Individual,6281642.173922853,1840113.7533724792
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Individual,6281483.855815314,1840065.9229265987
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,2,Individual,6281849.417188873,1839982.418240325
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Individual,6281929.305817918,1839578.6485398605
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,12,Individual,6281782.454270037,1839739.7897536308
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,4,Individual,6281655.131137809,1839623.2195927314
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Individual,6281472.362361361,1839723.8962850114
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,2,Individual,6281485.324186768,1839256.1719307385
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Individual,6281511.469139219,1839415.5756449827
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Individual,6281565.2842778005,1839205.9483251332
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Individual,6281919.470532309,1839365.8589177923
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Individual,6281834.532094204,1839009.3636102786
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,2,Individual,6281774.121934262,1838888.3198267634
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,2,Individual,6281876.884515171,1838609.7724853407
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Individual,6281888.273465574,1838434.7854828327
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Individual,6281770.781776913,1838511.9970894393
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,1,Individual,6281901.2821638975,1838198.95695422
U288AZMit4z4lyorhTO1SZRrT/c+vNACk+4vKA==,gaslamp,2018-05-31,3,Individual,6281940.424288545,1838065.5085761647
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,2,Individual,6281588.93627693,1838110.939554041
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,1,Individual,6281772.412248128,1838483.7759828297
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,2,Individual,6281858.596817465,1838626.911012032
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,1,Individual,6281864.423825168,1838803.7795727965
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,5,Individual,6281485.964865855,1839273.5223072444
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,1,Individual,6281857.31171991,1839744.5066864362
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,1,Individual,6281481.094061531,1839664.8616200532
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,1,Individual,6281651.4115824485,1840052.728081295
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,1,Individual,6281837.691388838,1840139.5845302553
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,1,Individual,6281941.623421344,1840346.7191930448
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,2,Individual,6281862.964395813,1840365.4037150512
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,1,Individual,6281850.767615574,1840546.0053847968
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,1,Individual,6281772.661239589,1840429.224421667
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,5,Individual,6281652.889732621,1840492.9963300175
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,1,Individual,6281563.369496585,1840364.9075993567
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,1,Individual,6281487.877272614,1840409.9380543914
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,5,Individual,6281759.645369747,1841211.8976252552
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,4,Individual,6281478.458042867,1841113.595147013
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,1,Individual,6281557.817765043,1841324.4520747242
XGRn5JMT6w9PjV3ydSJM0Ff5PQ+Rt43dRxjyBg==,gaslamp,2018-06-28,2,Individual,6281477.659771302,1841309.267514432
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6279024.131020692,1842851.5924313094
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6279140.681042098,1842863.827470773
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,2,Individual,6279585.520398337,1842857.658810696
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,7,Individual,6279684.377167119,1842857.4024167294
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6279868.000515701,1842866.9560309593
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,3,Individual,6279973.813810936,1842834.084556163
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6279846.269410886,1842696.50480681
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,4,Individual,6279969.743752185,1842666.0949909904
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,3,Individual,6279867.227558282,1842626.2414440697
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6281063.697998329,1842497.7650650153
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6280681.837755597,1842325.7404038457
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6281070.533750185,1842427.5383299845
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6281062.425839243,1842101.5889740929
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6281811.766276693,1842365.436728512
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6281234.71664031,1841880.485246669
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6281805.498120282,1841512.9150568717
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6281830.896701859,1841725.983665522
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6279859.224318657,1842332.8888551525
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6278855.38285081,1841976.924985808
YszDNnYU2hFQUU8sV8cVjeZnl7WIh+HmSig/4A==,core,2014-02-28,1,Individual,6278734.207207508,1841623.686771845
