image_url,file_id,source_file,url_year,url_month,date,neighborhood,url_neighborhood,total_count,temp,rain
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201508-005.png,KApL3+8Rh3w2lSNAYrJjKX5nGSi/YNhFnBsn9A==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2015.json,2015,8,2015-08-27,cortez,cortez,45.0,,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201509-006.png,sOGuFQXySFbCmDCPHHnCgYFrIdkc4X8bCj/hAg==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2015.json,2015,9,2015-09-25,cortez,cortez,52.0,,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201510-005.png,r0mjxMZDTm/6vK1YDimoQY2WhVhVRLv8Nz51mw==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2015.json,2015,10,2015-10-31,cortez,cortez,32.0,,rain
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201511-005.png,Kv5ISPjgaiI0BxGpLifeSOwFBVB+1wEgExff5A==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2015.json,2015,11,2015-11-25,cortez,cortez,45.0,,rain
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201512-004.png,bTFyaK9+w3W0RXz+6Ri8pA+XlLO8t53MAwd8iQ==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2015.json,2015,12,2015-12-31,cortez,cortez,40.0,,rain
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,tN7YKeaMLFeWdfgQcBcq68At61N2i+ljUQ7YSQ==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json,2017,1,2017-01-26,columbia,columbia,36.0,42.0,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,0OQ7R0Qm1JZ5X123DbSVeUquxONUXoEsnxDGVA==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json,2017,2,2017-02-23,columbia,columbia,35.0,55.0,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201703-002.png,6YNJB3Y0sxi61rYIJ7hfFO71U1n/P43xXar/KA==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json,2017,3,2017-03-30,columbia,columbia,20.0,58.0,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201704-003.png,J6Jqdc6DZy3HOMyG6lH8AFe+XdaYAQ0dVXgFdA==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json,2017,4,2017-04-26,columbia,columbia,46.0,64.0,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201705-003.png,1UfTou3yycpT5pcF0HRsMGbKE0SeL++WRdv0yA==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json,2017,5,2017-05-25,columbia,columbia,59.0,59.0,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201706-003.png,TDvHn68MfWzRQfjpfTUZ2DGgI75oftXX5/QZXA==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json,2017,6,2017-06-29,columbia,columbia,41.0,62.0,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201707-003.png,o/6P1KILcF7EG4kI9y8BQZiT4JU8Z2Mi3d/8Sw==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json,2017,7,2017-07-27,columbia,columbia,47.25,67.0,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201708-003.png,xroeuvvqYi/U4Ni5QsKFP3mjDwPCj5nIeNDUuA==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json,2017,8,2017-08-31,columbia,columbia,69.5,,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201709-005.png,Lb0Ul3TsAgG11b0qIaVpvrzwmEWbl6VTreAnFA==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json,2017,9,2017-09-27,columbia,columbia,60.66,66.0,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201710-005.png,YR8d+9AFqetcrMmDq+/1TUWzm+kSwCBryYU/mw==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json,2017,10,2017-10-25,columbia,columbia,56.0,66.0,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201711-005.png,o1zTidgfdBQkb2LLRCpFXU5UqHBN5+gRjiPzXA==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json,2017,11,2017-11-29,columbia,columbia,48.75,59.0,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201712-005.png,YcUkDunqbH0nvZg93dkOQ59PY0rNp8djsygSCA==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2017.json,2017,12,2017-12-27,columbia,columbia,45.75,54.0,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201801-002.png,ELSa2py6ipqhWI2SFDbfM9IGXgbo1gD2avchTw==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/east_villiage_south-homeless-2018.json,2018,1,2018-01-24,east_village_south,east_villiage_south,,52.0,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201802-002.png,lF4cgyO0A10RsewJXz+U4gAKqQnw+NEX7WS6zQ==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/east_villiage_south-homeless-2018.json,2018,2,2018-02-21,east_village_south,east_villiage_south,,52.0,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201803-002.png,CFtkDn7T3Iafj4TSUryB8YuxnlBdqnts1Qe0WQ==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/east_villiage_south-homeless-2018.json,2018,3,2018-03-28,east_village_south,east_villiage_south,,59.0,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201804-002.png,MN587n4YJvRmJErdtEXjF6/0N6fHJA46B7YzBA==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/east_villiage_south-homeless-2018.json,2018,4,2018-04-25,east_village_south,east_villiage_south,,,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201805-002.png,NMU9zqDPqHXZrJxlsyTleC9qtYfRSfeKYx63mg==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/east_villiage_south-homeless-2018.json,2018,5,2018-05-03,east_village_south,east_villiage_south,,60.0,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201806-002.png,x2yLvI5I1d3xMqtuGu2BLj2UqzrUg5f41qUlEQ==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/east_villiage_south-homeless-2018.json,2018,6,2018-06-28,east_village_south,east_villiage_south,,63.0,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201601-002.png,q0NXJuewFmI/e14XAixYhtthY3+LdpAv0lsnPw==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json,2016,1,2016-01-29,columbia,columbia,50.0,,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201602-003.png,ckP6/2VzXRg2Gk+XTNDQMR64lOMlqDRKxVpj0w==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json,2016,2,2016-02-25,columbia,columbia,45.0,,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201603-002.png,rSx31Ts36xe+8mToz6s5/ER7FfGlx9A2y8D7Wg==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json,2016,3,2016-03-01,columbia,columbia,65.0,,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201604-002.png,T+dS+FlYvvJRez/RnJW0hADazLMF21LvNa77Iw==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json,2016,4,2016-04-01,columbia,columbia,30.0,,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201605-002.png,HvRCov7/ISVQ4eUn8gGW55CdlNu0C5+dVis/EQ==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json,2016,5,2016-05-01,columbia,columbia,54.0,,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201606-002.png,UIIOYAIxiiUu4SMKYzSla0ZGGdlI6DlMf2BDog==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/columbia-homeless-2016.json,2016,6,2016-06-01,columbia,columbia,65.0,,
