image_url,x,y,width,height,intersection
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201508-002.png,1406,732,35,32,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201508-002.png,1405,1962,35,35,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201509-002.png,146,1967,36,30,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201509-002.png,155,668,31,31,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201509-002.png,1406,669,34,31,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201509-002.png,1403,1961,36,33,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201510-002.png,200,1968,37,39,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201510-002.png,204,718,29,31,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201510-002.png,1405,711,27,31,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201510-002.png,1401,1960,35,39,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201511-002.png,187,1990,37,37,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201511-002.png,185,734,29,34,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201511-002.png,1374,729,34,34,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201511-002.png,1384,1984,37,35,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201512-001.png,201,1976,40,31,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201512-001.png,198,723,32,31,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201512-001.png,1395,711,34,32,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201512-001.png,1402,1960,39,35,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201401-002.png,323,2942,56,63,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201401-002.png,343,1004,46,46,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201401-002.png,2196,1028,51,43,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201401-002.png,2186,2963,56,46,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201402-002.png,163,1410,24,23,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201402-002.png,168,469,25,22,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201402-002.png,1063,476,25,23,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201402-002.png,1060,1409,28,29,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201403-002.png,118,1401,23,24,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201403-002.png,131,461,29,24,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201403-002.png,1031,481,25,23,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201403-002.png,1014,1413,27,28,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201404-002.png,249,2954,60,56,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201404-002.png,309,997,53,60,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201404-002.png,2153,1057,56,53,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201404-002.png,2109,2990,53,56,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201405-002.png,160,1398,24,28,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201405-002.png,153,463,27,25,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201405-002.png,1049,465,27,22,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201405-002.png,1054,1392,28,25,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201406-002.png,287,3002,56,53,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201406-002.png,290,1045,46,51,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201406-002.png,2177,1040,53,48,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201406-002.png,2172,2992,58,51,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201407-002.png,376,2773,48,53,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201407-002.png,386,985,46,48,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201407-002.png,2102,999,43,46,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201407-002.png,2087,2775,53,56,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201408-002.png,323,2956,48,56,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201408-002.png,333,1103,48,51,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201408-002.png,2095,1115,48,56,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201408-002.png,2085,2959,53,48,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201409-002.png,321,2951,51,56,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201409-002.png,338,1100,51,53,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201409-002.png,2095,1122,56,46,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201409-002.png,2080,2956,58,51,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201410-002.png,273,2879,51,58,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201410-002.png,304,1055,56,56,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201410-002.png,2063,1059,53,51,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201410-002.png,2044,2898,48,60,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201411-002.png,275,2893,51,51,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201411-002.png,311,1074,51,48,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201411-002.png,2066,1091,43,48,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201411-002.png,2025,2908,46,48,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201412-002.png,170,1958,39,43,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201412-002.png,175,672,35,35,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201412-002.png,1436,670,35,35,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201412-002.png,1429,1966,40,37,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201601-004.png,675,764,28,32,1st_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201601-004.png,679,1058,30,30,1st_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201601-004.png,1578,779,19,26,9th_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201601-004.png,1572,1069,28,30,9th_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201602-004.png,487,505,16,24,1st_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201602-004.png,489,749,19,30,1st_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201602-004.png,1218,510,12,21,9th_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201602-004.png,1216,749,15,30,9th_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201603-004.png,675,686,26,36,1st_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201603-004.png,680,1017,36,36,1st_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201603-004.png,1652,692,24,34,9th_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201603-004.png,1656,1011,28,34,9th_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201604-004.png,511,511,19,24,1st_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201604-004.png,515,746,19,20,1st_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201604-004.png,1214,519,20,26,9th_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201604-004.png,1216,749,16,23,9th_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201605-004.png,707,701,22,34,1st_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201605-004.png,712,1022,21,36,1st_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201605-004.png,1680,710,22,34,9th_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201605-004.png,1682,1024,26,36,9th_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201606-004.png,688,673,34,39,1st_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201606-004.png,692,1015,22,36,1st_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201606-004.png,1699,682,30,37,9th_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201606-004.png,1703,1019,26,36,9th_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201607-004.png,684,682,30,43,1st_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201607-004.png,686,1021,28,39,1st_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201607-004.png,1701,690,22,36,9th_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201607-004.png,1697,1028,30,34,9th_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201608-004.png,667,699,28,39,1st_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201608-004.png,667,1043,32,36,1st_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201608-004.png,1680,708,22,32,9th_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201608-004.png,1679,1045,28,39,9th_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201609-004.png,686,693,26,36,1st_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201609-004.png,686,1032,22,41,1st_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201609-004.png,1703,714,21,30,9th_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201609-004.png,1699,1041,24,37,9th_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201610-004.png,667,703,34,37,1st_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201610-004.png,675,1043,26,36,1st_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201610-004.png,1684,707,24,36,9th_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201610-004.png,1684,1037,24,41,9th_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201611-004.png,688,682,22,39,1st_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201611-004.png,693,1022,24,36,1st_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201611-004.png,1703,690,19,30,9th_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201611-004.png,1697,1021,32,39,9th_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201612-004.png,682,690,24,36,1st_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201612-004.png,686,1030,24,34,1st_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201612-004.png,1692,692,19,30,9th_Cedar
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201612-004.png,1693,1022,22,34,9th_Ash
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201801-002.png,434,460,30,24,7th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201801-002.png,428,1213,43,24,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201801-002.png,1720,460,32,28,16th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201801-002.png,1718,1239,39,28,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201802-002.png,417,415,34,28,7th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201802-002.png,419,1161,36,28,7th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201802-002.png,1710,417,34,24,16th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage_south/201802-002.png,1710,1185,36,28,16th_Imperial
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201801-001.png,354,1348,28,32,7th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201801-001.png,357,759,34,37,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201801-001.png,1723,766,37,39,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201801-001.png,1713,1360,33,33,16th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201802-001.png,334,1298,34,38,7th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201802-001.png,339,726,32,33,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201802-001.png,1704,731,36,39,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201802-001.png,1703,1307,36,43,16th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201803-001.png,332,1378,23,38,7th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201803-001.png,319,790,30,31,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201803-001.png,1683,783,32,31,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201803-001.png,1678,1372,35,47,16th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201804-001.png,363,1397,33,37,7th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201804-001.png,355,832,30,34,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201804-001.png,1719,830,32,33,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201804-001.png,1722,1395,38,41,16th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201805-001.png,231,935,22,23,7th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201805-001.png,233,522,21,21,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201805-001.png,1184,522,22,23,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201805-001.png,1179,941,24,29,16th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201806-001.png,240,938,26,21,7th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201806-001.png,248,524,25,24,7th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201806-001.png,1200,523,23,22,16th_E
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/east_villiage/201806-001.png,1191,943,24,21,16th_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201701-001.png,351,1007,26,32,Front_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201701-001.png,351,748,28,28,Front_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201701-001.png,1809,746,22,26,11th_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201701-001.png,1806,1006,30,34,11th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201702-001.png,329,1039,34,28,Front_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201702-001.png,335,785,28,30,Front_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201702-001.png,1787,789,26,30,11th_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201702-001.png,1787,1041,30,30,11th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201703-001.png,347,1012,34,30,Front_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201703-001.png,347,749,34,28,Front_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201703-001.png,1794,751,30,28,11th_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201703-001.png,1795,1009,34,34,11th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201704-002.png,538,884,32,32,Front_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201704-002.png,544,568,26,26,Front_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201704-002.png,1864,570,22,28,11th_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201704-002.png,1864,890,30,30,11th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201705-002.png,542,828,26,39,Front_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201705-002.png,546,508,26,32,Front_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201705-002.png,1858,514,30,34,11th_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201705-002.png,1860,847,32,30,11th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201706-002.png,552,826,32,39,Front_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201706-002.png,556,500,28,35,Front_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201706-002.png,1874,502,26,30,11th_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201706-002.png,1874,824,28,35,11th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201707-002.png,544,824,32,41,Front_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201707-002.png,548,503,28,30,Front_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201707-002.png,1864,502,32,26,11th_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201707-002.png,1870,832,24,30,11th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201708-002.png,542,841,28,41,Front_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201708-002.png,546,521,21,24,Front_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201708-002.png,1854,516,28,30,11th_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201708-002.png,1858,850,26,26,11th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201709-004.png,555,834,24,43,Front_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201709-004.png,551,510,26,34,Front_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201709-004.png,1871,507,26,41,11th_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201709-004.png,1865,843,32,34,11th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201710-004.png,551,824,32,41,Front_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201710-004.png,553,499,26,34,Front_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201710-004.png,1869,497,26,34,11th_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201710-004.png,1877,834,24,30,11th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201711-004.png,551,836,26,30,Front_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201711-004.png,551,512,24,26,Front_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201711-004.png,1871,508,26,32,11th_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201711-004.png,1867,837,28,30,11th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201712-004.png,516,860,26,37,Front_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201712-004.png,514,540,28,28,Front_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201712-004.png,1837,550,24,24,11th_B
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201712-004.png,1832,869,24,30,11th_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201601-002.png,807,1226,41,41,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201601-002.png,1521,1230,41,39,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201601-002.png,1523,821,43,37,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201601-002.png,813,821,39,36,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201602-003.png,587,898,30,32,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201602-003.png,1171,897,34,34,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201602-003.png,1169,562,32,31,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201602-003.png,591,558,28,31,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201603-002.png,826,1202,45,41,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201603-002.png,1604,1209,45,37,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201603-002.png,1607,753,41,41,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201603-002.png,824,753,41,39,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201604-002.png,612,887,28,31,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201604-002.png,1173,889,27,31,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201604-002.png,1172,564,31,28,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201604-002.png,613,562,28,30,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201605-002.png,839,1228,37,45,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201605-002.png,1647,1230,41,41,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201605-002.png,1645,761,41,37,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201605-002.png,837,757,39,39,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201606-002.png,832,1228,39,41,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201606-002.png,1641,1224,41,45,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201606-002.png,1639,753,43,39,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201606-002.png,832,753,45,41,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201607-002.png,834,1228,43,41,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201607-002.png,1645,1226,41,43,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201607-002.png,1643,757,45,30,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201607-002.png,837,753,41,37,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201608-002.png,813,1249,37,41,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201608-002.png,1621,1249,39,39,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201608-002.png,1626,774,36,41,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201608-002.png,817,776,41,32,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201609-002.png,830,1239,43,45,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201609-002.png,1643,1249,37,37,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201609-002.png,1639,776,41,39,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201609-002.png,836,764,43,43,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,821,1241,47,47,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,1628,1241,43,45,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,1628,766,45,39,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,822,774,41,36,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,834,1228,43,41,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1641,1222,47,43,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1645,753,37,37,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,839,755,39,36,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,843,1230,43,41,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1658,1236,39,41,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1660,763,43,36,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,850,759,47,36,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201501-005.png,719,949,56,84,Ketner_Market
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/marina/201501-005.png,722,686,62,56,Ketner_G
