url,neighborhood,source,dest,matrix
"https://lh3.googleusercontent.com/d/1RV3vaY96higPVkABJEcyPKglSd0QpJd5
",east_village_south,"POLYGON ((325.5 1682, 323.5 1106, 1261.5 1108, 1265.5 1684, 325.5 1682))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[2.895537513810212, -0.037277324326128985, 0.0], [-0.008324362615894643, 3.2980695150915835, 0.0], [6281344.110307749, 1834347.5030888594, 1.0]]"
"https://lh3.googleusercontent.com/d/1UuB2qkhW4E_uU9GwXwg3T4xKOc7CFLX8
",east_village,"POLYGON ((260 1422, 261 994, 1251.5 995.5, 1251.5 1425, 260 1422))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[2.748213155341706, -0.015196971203517673, 0.0], [0.009029892175021814, 2.693867923943344, 0.0], [6281546.182586138, 1837200.2658565377, 0.9999999999999997]]"
"https://lh3.googleusercontent.com/d/1Uz2N38i6J68VoOoydIFCIfsgIMgeJTxY
",east_village,"POLYGON ((270 1384, 271 972, 1263.5 971.5, 1261.5 1387, 270 1384))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[2.7454426082997316, -0.012589631000562906, 0.0], [0.01601199953984178, 2.791486027698056, 0.0], [6281511.4960977305, 1837165.5347326102, 0.9999999999999999]]"
"https://lh3.googleusercontent.com/d/1YNjyWVaPT3IwZb8rt5TulGI4QmhEY6kk
",gaslamp,"POLYGON ((963.5 1883, 960.5 1139, 1329.5 1136, 1337.5 1879.5, 963.5 1883))","POLYGON ((6281435 1838724.99999984, 6281433.0009999 1841407.99999986, 6281993.00000013 1841406.99999985, 6281990 1838723.99999983, 6281435 1838724.99999984))","[[1.500557677804231, 0.028880013286355425, 0.0], [-0.010423102635286341, 3.607181049361998, 0.0], [6280006.217545856, 1834588.2640682172, 1.0]]"
"https://lh3.googleusercontent.com/d/1ZaSR-rvPB5Fe6ap-d55vQFB98MOXqaEX
",east_village,"POLYGON ((249 1443, 250 1015, 1242.5 1010.5, 1240.5 1446, 249 1443))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[2.745474427017578, -0.00704715472889704, 0.0], [0.015362980498139223, 2.6750133606444706, 0.0], [6281569.123472697, 1837164.6653634734, 0.9999999999999997]]"
"https://lh3.googleusercontent.com/d/1bG6ClbDCiuxvZ6uQNYkqUB7T6ISqYrMt
",columbia,"POLYGON ((863.5 1746, 862.5 1297.5, 1302 1299.5, 1304.5 1749.5, 863.5 1746))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[1.8736599452256346, -0.027195971317016135, 0.0], [0.012929153569530172, 2.5088882461850517, 0.0], [6277312.942604824, 1838205.6422263135, 0.9999999999999999]]"
"https://lh3.googleusercontent.com/d/1cR6b8wAc4nqqpdywlY1iMd9Qum1USIs8
",marina,"POLYGON ((353.5 1614, 355.5 1475, 1196.5 1072, 1196 1620, 353.5 1614))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[2.639969744114196, -0.02507343419356818, 0.0], [-0.004000107817773824, 2.8206878528485504, 0.0], [6278001.314365482, 1835728.8421945537, 0.9999999999999998]]"
"https://lh3.googleusercontent.com/d/1cTE-5eLeKdGF6p1_jwKyAqn44D2_mqeI
",columbia,"POLYGON ((851.5 1742, 849 1293.5, 1288.5 1295.5, 1288.5 1745.5, 851.5 1742))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[1.8821678944759805, -0.027309840015635325, 0.0], [0.015004937076810165, 2.5088580322167218, 0.0], [6277326.505582838, 1838215.4715018284, 0.9999999999999994]]"
"https://lh3.googleusercontent.com/d/1dhaj4ECUUQupqStLa0PJ8QZC50bCiAVH
",cortez,"POLYGON ((522.5 1551, 523 1270.5, 1290 1274, 1289 1549, 522.5 1551))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[2.924012192315828, -0.01781465682477364, 0.0], [0.02229355781491904, 2.7271970231201976, 0.0], [6279036.51895545, 1839480.5314065125, 1.0000000000000004]]"
"https://lh3.googleusercontent.com/d/1egLcCumvmFhMa-gZUjDRx5VIKxIz4DvQ
",east_village_south,"POLYGON ((366.5 1663, 370.5 1118, 1157.5 1118, 1155.5 1662, 366.5 1663))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[3.4503879605419896, -0.03382962097806275, 0.0], [0.02615671593684965, 3.488446282956602, 0.0], [6280964.26941362, 1834094.6945080128, 0.9999999999999999]]"
"https://lh3.googleusercontent.com/d/1gbqwnvmbHBcKqvvzuSzPu5ZksAnkICqw
",marina,"POLYGON ((338.5 1608, 343 1470, 1151.5 1058.5, 1146.5 1611.5, 338.5 1608))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[2.755443675513063, -0.012751653643219662, 0.0], [0.020173072712168505, 2.797683720524674, 0.0], [6277961.049936711, 1835775.2268814577, 0.9999999999999998]]"
"https://lh3.googleusercontent.com/d/1gemf9rnasjTIU_qaf6Z7K10xH-u-vT5F
",core,"POLYGON ((403 1630.5, 404.5 1389.5, 1354.5 1389.5, 1356 1630, 403 1630.5))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[3.238357071624669, -0.018100652551255772, 0.0], [0.01372885242835764, 3.1400766621927687, 0.0], [6278988.286354447, 1837067.7865234332, 1.0000000000000004]]"
"https://lh3.googleusercontent.com/d/1hHFLfqPaU2ScLt6ZzVLhrxHyEUF3FJ8f
",columbia,"POLYGON ((847.5 1707.5, 844 1267.5, 1284.5 1268.5, 1283.5 1703.5, 847.5 1707.5))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[1.8822699432280952, -0.002842124597986402, 0.0], [0.015310172349018103, 2.5760762424608856, 0.0], [6277334.898645491, 1838170.581153804, 1.0000000000000002]]"
"https://lh3.googleusercontent.com/d/1jZvHeOlPBRE_FfQ6AjK1V2ccwXvsfv8W
",core,"POLYGON ((422 1612.5, 421.5 1366.5, 1375.5 1368.5, 1377 1612, 422 1612.5))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[3.22818183647655, -0.021298886156735326, 0.0], [0.0003228894211133593, 3.0886678701804158, 0.0], [6278954.533714138, 1837210.408905413, 1.0]]"
"https://lh3.googleusercontent.com/d/1liEGVNhbwYJj89AMmlTlcImH_OAL8fau
",east_village,"POLYGON ((243 1419, 244 993, 1236.5 992.5, 1234.5 1422, 243 1419))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[2.7454432685525774, -0.01247458830283285, 0.0], [0.015487350646253617, 2.7001245927308446, 0.0], [6281585.807278384, 1837197.1871211901, 1.0000000000000004]]"
"https://lh3.googleusercontent.com/d/1olLHkWvOUOCCnnKTLzR1UZBUeNuBd2oa
",cortez,"POLYGON ((525.5 1526, 525.5 1249, 1293 1253.5, 1292.5 1527.5, 525.5 1526))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[2.9220613688051014, -0.02588732418610242, 0.0], [0.017164520187179733, 2.749754027626068, 0.0], [6279037.137939529, 1839516.9314690758, 1.0000000000000002]]"
"https://lh3.googleusercontent.com/d/1qC5Z82eQD9iYFJTpY7Xze2QSRNzF1qCx
",marina,"POLYGON ((351.5 1625, 352 1482, 1189.5 1068, 1194.5 1631.5, 351.5 1625))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[2.638412697916137, -0.02626365248790167, 0.0], [-0.02975791034168651, 2.743279519935868, 0.0], [6278049.172275394, 1835824.0591234819, 0.9999999999999999]]"
"https://lh3.googleusercontent.com/d/1rd5boBG83m1kmetK_SgorB9yK7TKab-6
",east_village,"POLYGON ((259 1443, 260 1011, 1248.5 1008.5, 1250.5 1446, 259 1443))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[2.7510039110310753, -0.009766809868088543, 0.0], [0.0025313662335975096, 2.656662606189002, 0.0], [6281556.01124629, 1837193.3119572706, 1.0000000000000004]]"
"https://lh3.googleusercontent.com/d/1vxxQ3Lfd1-P5ZbX-pvBnmFomxJj35sb1
",cortez,"POLYGON ((520.5 1527, 521 1254.5, 1288 1258, 1287 1531, 520.5 1527))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[2.9239230349851013, -0.028728032955040343, 0.0], [0.022693646650623123, 2.7776053207551286, 0.0], [6279042.302846309, 1839470.6161228267, 0.9999999999999998]]"
"https://lh3.googleusercontent.com/d/1ww-h4T0uFknhkog1-TeTzby2J85S-ry1
",gaslamp,"POLYGON ((977.5 1887.5, 971 1138.5, 1353.5 1131, 1361.5 1883, 977.5 1887.5))","POLYGON ((6281435 1838724.99999984, 6281433.0009999 1841407.99999986, 6281993.00000013 1841406.99999985, 6281990 1838723.99999983, 6281435 1838724.99999984))","[[1.4544604397811922, 0.05332330765569265, 0.0], [-0.013379694657487562, 3.574420422503181, 0.0], [6280037.234523723, 1834606.4568505555, 1.0]]"
"https://lh3.googleusercontent.com/d/1yEeylitVQ2jdGkwVNY8GOS-e1xgNGNHi
",east_village_south,"POLYGON ((297.5 1654, 303.5 1095, 1242.5 1100, 1236.5 1663, 297.5 1654))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[2.895235761942421, -0.05550814040383018, 0.0], [0.037927944327748264, 3.385515262063109, 0.0], [6281349.958363886, 1834296.213103885, 1.0000000000000007]]"
"https://lh3.googleusercontent.com/d/1ySDrBjxj1s6Dixy0JK6o77RMtJbtL9Od
",core,"POLYGON ((411 1531.5, 411.5 1336.5, 1213.5 1325.5, 1217 1524, 411 1531.5))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[3.832293734880065, 0.021790222380175014, 0.0], [-0.012778117143170675, 3.842138418557397, 0.0], [6278758.802091301, 1836283.412749466, 1.0]]"
