,neighborhood,date,type,x,y
10668,east_village,2016-08-24,Individual,6285343.796778762,1838199.3347048413
10669,east_village,2016-08-24,Individual,6285340.892262427,1838194.0024018823
10670,east_village,2016-08-24,Individual,6285348.079652262,1838196.272559552
10671,east_village,2016-08-24,Individual,6285346.7333058,1838191.3485840815
10672,east_village,2016-08-24,Individual,6285346.657435192,1838196.011792583
10673,east_village,2016-08-24,Individual,6285344.259562099,1838196.894729151
10674,east_village,2016-08-24,Individual,6285347.266361958,1838191.9451419543
10675,east_village,2016-08-24,Individual,6285343.872213983,1838199.9135509876
10676,east_village,2016-08-24,Individual,6285347.82373805,1838194.1214357303
10677,east_village,2016-08-24,Individual,6285348.868076606,1838200.1745919634
10678,east_village,2016-08-24,Individual,6285340.712834876,1838199.0103878796
10679,east_village,2016-08-24,Individual,6285344.840959317,1838200.886762159
10680,east_village,2016-08-24,Individual,6285347.701561932,1838198.232836865
10681,east_village,2016-08-24,Individual,6285112.274881819,1837737.5038856785
10682,east_village,2016-08-24,Individual,6285321.828809671,1837785.4115126885
10683,east_village,2016-08-24,Individual,6285323.85724003,1837783.4158536503
10684,east_village,2016-08-24,Individual,6285317.909971194,1837784.617604068
10685,east_village,2016-08-24,Individual,6285328.146490461,1837786.858901803
10686,east_village,2016-09-01,Individual,6282077.814697451,1840818.541806097
10687,east_village,2016-09-01,Individual,6282346.379050496,1840781.0572613059
10688,east_village,2016-09-01,Individual,6282414.92140781,1840753.059446208
10689,east_village,2016-09-01,Individual,6282421.824867411,1840751.6767161018
10690,east_village,2016-09-01,Individual,6282413.471435625,1840755.27473956
10691,east_village,2016-09-01,Individual,6282482.501396725,1840884.2721959725
10692,east_village,2016-09-01,Individual,6282483.873217608,1840884.5148585462
10693,east_village,2016-09-01,Individual,6282482.860325574,1840889.5606573976
10694,east_village,2016-09-01,Individual,6282477.432717789,1840891.4647876322
10695,east_village,2016-09-01,Individual,6282485.243199137,1840889.8965336916
10696,east_village,2016-09-01,Individual,6282479.076878659,1840886.3164575172
10697,east_village,2016-09-01,Individual,6282485.475846226,1840891.788045292
10698,east_village,2016-09-01,Individual,6282621.690719103,1840829.4391781867
10699,east_village,2016-09-01,Individual,6282661.368930876,1840747.1604414056
10700,east_village,2016-09-01,Individual,6282928.886458889,1840872.4066437103
10701,east_village,2016-09-01,Individual,6282938.456721435,1840873.6417490311
10702,east_village,2016-09-01,Individual,6283279.281513794,1840760.9037870876
10703,east_village,2016-09-01,Individual,6283286.573408624,1840757.7398133047
10704,east_village,2016-09-01,Individual,6283278.735539629,1840763.517786481
10705,east_village,2016-09-01,Individual,6283433.200058804,1840888.4181363457
10706,east_village,2016-09-01,Individual,6283549.895914931,1840810.6844127446
10707,east_village,2016-09-01,Individual,6283556.6473692255,1840811.5825246621
10708,east_village,2016-09-01,Individual,6283709.256759152,1840814.91394423
10709,east_village,2016-09-01,Individual,6283709.562506763,1840811.7988873452
10710,east_village,2016-09-01,Individual,6283710.159122603,1840814.1077848196
10711,east_village,2016-09-01,Individual,6283706.433713325,1840815.014036233
10712,east_village,2016-09-01,Individual,6284024.293713639,1841560.4259473588
10713,east_village,2016-09-01,Individual,6284026.223299709,1841563.5771967627
10714,east_village,2016-09-01,Individual,6284022.6424644515,1841562.0683914386
10715,east_village,2016-09-01,Individual,6284020.653747117,1841561.3860855936
10716,east_village,2016-09-01,Individual,6284025.757255354,1841563.1037286553
10717,east_village,2016-09-01,Individual,6284035.311594534,1841272.9911466325
10718,east_village,2016-09-01,Individual,6284097.439237154,1840874.6218354004
10719,east_village,2016-09-01,Individual,6283966.234434165,1840765.5258155267
10720,east_village,2016-09-01,Individual,6282150.496719926,1840495.5103946237
10721,east_village,2016-09-01,Individual,6282152.9927475955,1840494.6936700968
10722,east_village,2016-09-01,Individual,6282148.709715023,1840493.931001217
10723,east_village,2016-09-01,Individual,6282156.804387642,1840491.91978985
10724,east_village,2016-09-01,Individual,6282148.193007731,1840494.0622289535
10725,east_village,2016-09-01,Individual,6282149.442012512,1840495.035036937
10726,east_village,2016-09-01,Individual,6282147.602953307,1840493.9657000853
10727,east_village,2016-09-01,Individual,6282150.13931003,1840495.146598777
10728,east_village,2016-09-01,Individual,6282152.725391144,1840497.3818790277
10729,east_village,2016-09-01,Individual,6282150.140053433,1840491.8330153965
10730,east_village,2016-09-01,Individual,6282148.40572814,1840497.237426448
10731,east_village,2016-09-01,Individual,6282148.041243381,1840489.413306794
10732,east_village,2016-09-01,Individual,6282150.930867784,1840493.9982513061
10733,east_village,2016-09-01,Individual,6282154.863572874,1840492.505277218
10734,east_village,2016-09-01,Individual,6282067.8811691655,1840403.697932839
10735,east_village,2016-09-01,Individual,6282216.6613203455,1840412.9780689804
10736,east_village,2016-09-01,Individual,6282345.675444854,1840437.2281438436
10737,east_village,2016-09-01,Individual,6282345.377137682,1840427.757706877
10738,east_village,2016-09-01,Individual,6282343.81894002,1840433.6187009353
10739,east_village,2016-09-01,Individual,6282344.404481504,1840428.184527998
10740,east_village,2016-09-01,Individual,6282344.61568492,1840433.8366665407
10741,east_village,2016-09-01,Individual,6282352.611214212,1840432.5356308047
10742,east_village,2016-09-01,Individual,6282343.608726369,1840427.84895087
10743,east_village,2016-09-01,Individual,6282351.264771688,1840426.7587755115
10744,east_village,2016-09-01,Individual,6282349.917224569,1840432.8897447987
10745,east_village,2016-09-01,Individual,6282350.6608251175,1840427.7751614465
10746,east_village,2016-09-01,Individual,6282349.70735651,1840429.0610192178
10747,east_village,2016-09-01,Individual,6282478.703537087,1840469.0988781005
10748,east_village,2016-09-01,Individual,6282481.189250785,1840470.7010993431
10749,east_village,2016-09-01,Individual,6282481.291113021,1840471.475458765
10750,east_village,2016-09-01,Individual,6282480.189625087,1840474.6485780345
10751,east_village,2016-09-01,Individual,6282473.757469318,1840472.5613851547
10752,east_village,2016-09-01,Individual,6282482.543042856,1840470.7547730524
10753,east_village,2016-09-01,Individual,6282480.895227471,1840469.5627611228
10754,east_village,2016-09-01,Individual,6282483.41445784,1840469.0216043612
10755,east_village,2016-09-01,Individual,6282479.022386543,1840478.873941438
10756,east_village,2016-09-01,Individual,6282473.948306161,1840467.1163012872
10757,east_village,2016-09-01,Individual,6282481.561254275,1840471.0204411382
10758,east_village,2016-09-01,Individual,6282419.931932166,1840369.0015750958
10759,east_village,2016-09-01,Individual,6282417.299118528,1840369.2046657722
10760,east_village,2016-09-01,Individual,6282622.918885278,1840444.7934168957
10761,east_village,2016-09-01,Individual,6282624.156104575,1840444.1338583217
10762,east_village,2016-09-01,Individual,6282624.829019879,1840443.0003890363
10763,east_village,2016-09-01,Individual,6284020.587286641,1840500.2729321127
10764,east_village,2016-09-01,Individual,6284020.147001457,1840496.4486008894
10765,east_village,2016-09-01,Individual,6284092.059044866,1840403.798048386
10766,east_village,2016-09-01,Individual,6284025.555745415,1840368.2752155617
10767,east_village,2016-09-01,Individual,6284031.186502775,1840367.957314277
10768,east_village,2016-09-01,Individual,6282155.479478644,1839999.378993959
10769,east_village,2016-09-01,Individual,6282333.457928634,1839986.5022239974
10770,east_village,2016-09-01,Individual,6282664.778061664,1840121.030229229
10771,east_village,2016-09-01,Individual,6282675.39026156,1840122.1381471935
10772,east_village,2016-09-01,Individual,6282756.508607728,1840020.3491285965
10773,east_village,2016-09-01,Individual,6282882.955653564,1840029.6568386506
10774,east_village,2016-09-01,Individual,6282888.587771925,1840024.1473706497
10775,east_village,2016-09-01,Individual,6283144.556108749,1840046.1355333596
10776,east_village,2016-09-01,Individual,6283269.777246258,1840048.6324545308
10777,east_village,2016-09-01,Individual,6283275.970387079,1840039.2967118798
10778,east_village,2016-09-01,Individual,6283276.669436798,1840048.2771248473
10779,east_village,2016-09-01,Individual,6283272.747504754,1840043.1486511372
10780,east_village,2016-09-01,Individual,6283272.748946267,1840044.4168629572
10781,east_village,2016-09-01,Individual,6283277.7429688815,1840046.2550870157
10782,east_village,2016-09-01,Individual,6283276.5531644765,1840046.9749612755
10783,east_village,2016-09-01,Individual,6283271.580812691,1840043.5501392637
10784,east_village,2016-09-01,Individual,6283489.677589939,1840114.425667288
10785,east_village,2016-09-01,Individual,6283438.516937506,1839988.1174912245
10786,east_village,2016-09-01,Individual,6283440.546738985,1839990.5457661208
10787,east_village,2016-09-01,Individual,6283434.795514606,1839984.9070835675
10788,east_village,2016-09-01,Individual,6283433.588042403,1839986.622624717
10789,east_village,2016-09-01,Individual,6283547.228603772,1840019.4418450154
10790,east_village,2016-09-01,Individual,6283548.328862428,1840021.2016109482
10791,east_village,2016-09-01,Individual,6283550.532012541,1840023.1806276967
10792,east_village,2016-09-01,Individual,6282205.689888687,1839636.4673213924
10793,east_village,2016-09-01,Individual,6282351.365602546,1839670.9217023412
10794,east_village,2016-09-01,Individual,6282345.170855357,1839668.9775742858
10795,east_village,2016-09-01,Individual,6283296.871142728,1839662.3712551661
10796,east_village,2016-09-01,Individual,6282207.8325304445,1839322.484230836
10797,east_village,2016-09-01,Individual,6282205.403821203,1839325.9772996074
10798,east_village,2016-09-01,Individual,6282205.641752497,1839322.5098736754
10799,east_village,2016-09-01,Individual,6282205.685753284,1839321.1683881138
10800,east_village,2016-09-01,Individual,6282148.095286529,1839241.4890433971
10801,east_village,2016-09-01,Individual,6282141.194330279,1839248.9893293881
10802,east_village,2016-09-01,Individual,6282874.1571496185,1839278.8412401078
10803,east_village,2016-09-01,Individual,6283701.225406052,1840033.3513998566
10804,east_village,2016-09-01,Individual,6283700.301605017,1840038.277233737
10805,east_village,2016-09-01,Individual,6283829.529918376,1840104.3938473656
10806,east_village,2016-09-01,Individual,6283738.766651936,1839770.3962088616
10807,east_village,2016-09-01,Individual,6283745.177132746,1839763.7078391889
10808,east_village,2016-09-01,Individual,6283743.890587507,1839772.1502303688
10809,east_village,2016-09-01,Individual,6283696.180410096,1839697.767305071
10810,east_village,2016-09-01,Individual,6283696.6150445035,1839694.0548841264
10811,east_village,2016-09-01,Individual,6283819.480820811,1839691.6854398947
10812,east_village,2016-09-01,Individual,6283824.077048973,1839690.8560781959
10813,east_village,2016-09-01,Individual,6283738.145060181,1839278.848003772
10814,east_village,2016-09-01,Individual,6283739.441151892,1839288.8204954583
10815,east_village,2016-09-01,Individual,6283741.4845824465,1839284.8501380265
10816,east_village,2016-09-01,Individual,6283743.147023933,1839284.3840249106
10817,east_village,2016-09-01,Individual,6283737.169394671,1839288.6335399058
10818,east_village,2016-09-01,Individual,6283738.476676727,1839286.3298289708
10819,east_village,2016-09-01,Individual,6283733.185215918,1839285.5437046222
10820,east_village,2016-09-01,Individual,6283741.824185784,1839284.3828274002
10821,east_village,2016-09-01,Individual,6283738.309226039,1839289.3858567607
10822,east_village,2016-09-01,Individual,6283743.695609923,1839286.7825276882
10823,east_village,2016-09-01,Individual,6284408.73023585,1840463.2830293525
10824,east_village,2016-09-01,Individual,6284407.912202905,1840466.9261084315
10825,east_village,2016-09-01,Individual,6284404.880314307,1840462.8697760478
10826,east_village,2016-09-01,Individual,6284034.161721312,1839770.5676427183
10827,east_village,2016-09-01,Individual,6284106.83619502,1839759.3855970507
10828,east_village,2016-09-01,Individual,6284109.288331698,1839758.1929554997
10829,east_village,2016-09-01,Individual,6283966.5246655,1839696.061207241
10830,east_village,2016-09-01,Individual,6283962.536091643,1839695.1221174863
10831,east_village,2016-09-01,Individual,6283965.162957156,1839694.3200092907
10832,east_village,2016-09-01,Individual,6283962.237706135,1839695.0454787612
10833,east_village,2016-09-01,Individual,6283964.255121729,1839699.7778235998
10834,east_village,2016-09-01,Individual,6283964.168027434,1839702.6152925107
10835,east_village,2016-09-01,Individual,6283964.837550593,1839695.5475085622
10836,east_village,2016-09-01,Individual,6284024.431418052,1839626.9075467477
10837,east_village,2016-09-01,Individual,6284023.821533333,1839636.3401482746
10838,east_village,2016-09-01,Individual,6284024.99398926,1839629.7409064486
10839,east_village,2016-09-01,Individual,6284021.665153764,1839634.5013570169
10840,east_village,2016-09-01,Individual,6284023.440619283,1839632.4046317292
10841,east_village,2016-09-01,Individual,6284110.115098919,1839608.9748874195
10842,east_village,2016-09-01,Individual,6284105.556872294,1839614.9445456432
10843,east_village,2016-09-01,Individual,6284110.04648706,1839606.7015888707
10844,east_village,2016-09-01,Individual,6284106.041925595,1839611.8748176019
10845,east_village,2016-09-01,Individual,6284106.012689954,1839607.3327834331
10846,east_village,2016-09-01,Individual,6284108.313891855,1839612.8864153582
10847,east_village,2016-09-01,Individual,6284108.693828846,1839607.1789938828
10848,east_village,2016-09-01,Individual,6284111.239023039,1839609.0990279934
10849,east_village,2016-09-01,Individual,6284107.996929204,1839607.459258231
10850,east_village,2016-09-01,Individual,6284243.9971259115,1839694.0165109509
10851,east_village,2016-09-01,Individual,6284637.9015863985,1839668.3638446555
10852,east_village,2016-09-01,Individual,6284634.713873025,1839673.8068656921
10853,east_village,2016-09-01,Individual,6283968.855573577,1839300.8728251974
10854,east_village,2016-09-01,Individual,6283977.220373497,1839301.592231853
10855,east_village,2016-09-01,Individual,6283977.157218724,1839299.8207550193
10856,east_village,2016-09-01,Individual,6283972.21024107,1839298.3683369842
10857,east_village,2016-09-01,Individual,6283983.186769405,1839298.3208351447
10858,east_village,2016-09-01,Individual,6283974.621217888,1839300.7024958713
10859,east_village,2016-09-01,Individual,6283967.657717837,1839302.9397766474
10860,east_village,2016-09-01,Individual,6283970.298922321,1839291.7311991532
10861,east_village,2016-09-01,Individual,6283971.759660981,1839299.985734659
10862,east_village,2016-09-01,Individual,6284092.436149745,1839274.3722270273
10863,east_village,2016-09-01,Individual,6284093.449798155,1839273.9509821697
10864,east_village,2016-09-01,Individual,6284096.413356526,1839272.9554344483
10865,east_village,2016-09-01,Individual,6284093.688310233,1839271.0468190832
10866,east_village,2016-09-01,Individual,6284238.217077071,1839396.5180186024
10867,east_village,2016-09-01,Individual,6284252.619340431,1839253.0124882131
10868,east_village,2016-09-01,Individual,6284255.342345645,1839248.8132695202
10869,east_village,2016-09-01,Individual,6283276.340595806,1838980.8808001569
10870,east_village,2016-09-01,Individual,6283474.442339078,1838885.9593123943
10871,east_village,2016-09-01,Individual,6283482.62427088,1838880.4034271874
10872,east_village,2016-09-01,Individual,6283733.369377454,1838872.4397158006
10873,east_village,2016-09-01,Individual,6283733.723959182,1838867.0649751453
10874,east_village,2016-09-01,Individual,6283735.841910903,1838869.7122004672
10875,east_village,2016-09-01,Individual,6283737.528608594,1838869.4894532005
10876,east_village,2016-09-01,Individual,6283737.110454504,1838870.928956346
10877,east_village,2016-09-01,Individual,6283735.964895385,1838864.5105706903
10878,east_village,2016-09-01,Individual,6283736.633262004,1838865.857326603
10879,east_village,2016-09-01,Individual,6283735.580061461,1838864.5654843783
10880,east_village,2016-09-01,Individual,6284260.646507605,1838943.861730331
10881,east_village,2016-09-01,Individual,6284256.701795006,1838950.4556869923
10882,east_village,2016-09-01,Individual,6284255.029246303,1838950.805167185
10883,east_village,2016-09-01,Individual,6284257.251248847,1838951.9119003601
10884,east_village,2016-09-01,Individual,6284258.915518755,1838954.880669381
10885,east_village,2016-09-01,Individual,6284256.114731226,1838953.717311292
10886,east_village,2016-09-01,Individual,6284255.447033256,1838951.8504941445
10887,east_village,2016-09-01,Individual,6284260.045725164,1838946.3381650082
10888,east_village,2016-09-01,Individual,6284259.085865695,1838950.1717747517
10889,east_village,2016-09-01,Individual,6284258.538418114,1838949.8524224306
10890,east_village,2016-09-01,Individual,6284256.005921658,1838948.4234379244
10891,east_village,2016-09-01,Individual,6284251.177484349,1838944.3209375283
10892,east_village,2016-09-01,Individual,6284260.427222941,1838948.3740800032
10893,east_village,2016-09-01,Individual,6284260.311904417,1838944.0526492978
10894,east_village,2016-09-01,Individual,6284561.244624842,1838861.221855864
10895,east_village,2016-09-01,Individual,6284562.34565613,1838860.2223848286
10896,east_village,2016-09-01,Individual,6284560.450623887,1838859.9736757965
10897,east_village,2016-09-01,Individual,6284568.934024166,1838860.9957778598
10898,east_village,2016-09-01,Individual,6284572.39463236,1838863.8675230243
10899,east_village,2016-09-01,Individual,6284567.117834512,1838865.4214475488
10900,east_village,2016-09-01,Individual,6284570.032935014,1838864.215106873
10901,east_village,2016-09-01,Individual,6284564.282755433,1838862.716138056
10902,east_village,2016-09-01,Individual,6284566.907926579,1838861.2601897146
10903,east_village,2016-09-01,Individual,6284564.252117532,1838868.9059277854
10904,east_village,2016-09-01,Individual,6284567.796717595,1838861.4389683446
10905,east_village,2016-09-01,Individual,6284562.617039103,1838865.464355472
10906,east_village,2016-09-01,Individual,6284561.864543163,1838862.2410110217
10907,east_village,2016-09-01,Individual,6284566.722436413,1838865.9168297849
10908,east_village,2016-09-01,Individual,6284569.713599193,1838857.1405076461
10909,east_village,2016-09-01,Individual,6284565.284019263,1838862.451706096
10910,east_village,2016-09-01,Individual,6284562.739944926,1838862.1863681371
10911,east_village,2016-09-01,Individual,6284563.595612772,1838868.2989875919
10912,east_village,2016-09-01,Individual,6284561.421307112,1838863.5191199398
10913,east_village,2016-09-01,Individual,6284560.119734559,1838863.060041399
10914,east_village,2016-09-01,Individual,6284568.067507697,1838865.231798638
10915,east_village,2016-09-01,Individual,6284570.447828875,1838861.1464333292
10916,east_village,2016-09-01,Individual,6284565.689632154,1838867.620757524
10917,east_village,2016-09-01,Individual,6284567.555474943,1838858.322638059
10918,east_village,2016-09-01,Individual,6284567.982545355,1838863.5863632937
10919,east_village,2016-09-01,Individual,6284784.828103097,1838993.407782707
10920,east_village,2016-09-01,Individual,6284786.362483655,1838992.0742169267
10921,east_village,2016-09-01,Individual,6284782.6929148175,1838993.6345823202
10922,east_village,2016-09-01,Individual,6284785.34344233,1838994.9841971826
10923,east_village,2016-09-01,Individual,6284868.868650364,1838870.561527083
10924,east_village,2016-09-01,Individual,6284864.23141993,1838875.5351145684
10925,east_village,2016-09-01,Individual,6284866.434293919,1838879.255742602
10926,east_village,2016-09-01,Individual,6284866.844901719,1838880.3058467587
10927,east_village,2016-09-01,Individual,6284874.761497389,1838877.8831922521
10928,east_village,2016-09-01,Individual,6284866.724384088,1838871.451889144
10929,east_village,2016-09-01,Individual,6284870.854443196,1838876.951573629
10930,east_village,2016-09-01,Individual,6284865.870861454,1838872.9173892236
10931,east_village,2016-09-01,Individual,6284871.539056484,1838875.835314868
10932,east_village,2016-09-01,Individual,6284873.19455603,1838877.2165273458
10933,east_village,2016-09-01,Individual,6284873.50805108,1838885.8662267686
10934,east_village,2016-09-01,Individual,6284868.13072093,1838877.2988924447
10935,east_village,2016-09-01,Individual,6284797.974945683,1841189.9024256507
10936,east_village,2016-09-01,Individual,6284804.172555056,1841197.2156491815
10937,east_village,2016-09-01,Individual,6284801.159065295,1841189.7049768148
10938,east_village,2016-09-01,Individual,6284802.337595625,1841193.264832334
10939,east_village,2016-09-01,Individual,6284798.937546678,1841196.6060508841
10940,east_village,2016-09-01,Individual,6284799.390118756,1841190.972333964
10941,east_village,2016-09-01,Individual,6284802.985063546,1841190.9459449996
10942,east_village,2016-09-01,Individual,6284800.986118548,1841195.4275194905
10943,east_village,2016-09-01,Individual,6284794.758358531,1841199.930834362
10944,east_village,2016-09-01,Individual,6284796.368135461,1841198.7445922717
10945,east_village,2016-09-01,Individual,6284910.639007281,1841211.9364279194
10946,east_village,2016-09-01,Individual,6284912.260530361,1841209.401861464
10947,east_village,2016-09-01,Individual,6284912.113214635,1841210.0558257268
10948,east_village,2016-09-01,Individual,6284902.275514268,1841206.7875043575
10949,east_village,2016-09-01,Individual,6284907.693794315,1841204.678744407
10950,east_village,2016-09-01,Individual,6284909.776699576,1841206.496120374
10951,east_village,2016-09-01,Individual,6284905.550117092,1841209.811268571
10952,east_village,2016-09-01,Individual,6284914.148390914,1841208.248361568
10953,east_village,2016-09-01,Individual,6284908.884153559,1841205.9215858988
10954,east_village,2016-09-01,Individual,6284912.608114709,1841211.4720342304
10955,east_village,2016-09-01,Individual,6284908.166347447,1841207.269426315
10956,east_village,2016-09-01,Individual,6284908.53940294,1841210.4409756071
10957,east_village,2016-09-01,Individual,6284911.572551988,1841214.8911935778
10958,east_village,2016-09-01,Individual,6284910.034920133,1841210.7458377206
10959,east_village,2016-09-01,Individual,6284906.052797578,1841203.4687938998
10960,east_village,2016-09-01,Individual,6284911.717653714,1841207.071044862
10961,east_village,2016-09-01,Individual,6284907.771393321,1841214.9877698822
10962,east_village,2016-09-01,Individual,6284915.318907968,1841209.339390567
10963,east_village,2016-09-01,Individual,6285063.358932939,1841193.9129308045
10964,east_village,2016-09-01,Individual,6285069.028976396,1841191.7696015474
10965,east_village,2016-09-01,Individual,6285099.764264577,1840762.9295154256
10966,east_village,2016-09-01,Individual,6285103.352268183,1840766.9832428924
10967,east_village,2016-09-01,Individual,6285092.149814772,1840770.3855897035
10968,east_village,2016-09-01,Individual,6285100.55258921,1840503.3330870562
10969,east_village,2016-09-01,Individual,6285108.827944057,1840504.005615894
10970,east_village,2016-09-01,Individual,6285102.582303807,1840501.886326811
10971,east_village,2016-09-01,Individual,6285104.019564326,1840499.544158573
10972,east_village,2016-09-01,Individual,6285103.831577423,1840506.652266781
10973,east_village,2016-09-01,Individual,6285095.53926875,1840348.760703261
10974,east_village,2016-09-01,Individual,6284802.269565452,1840376.1283498406
10975,east_village,2016-09-01,Individual,6284796.763145816,1840377.2390967687
10976,east_village,2016-09-01,Individual,6284791.509151596,1840378.9667116802
10977,east_village,2016-09-01,Individual,6284787.916716941,1840033.5917156735
10978,east_village,2016-09-01,Individual,6285068.169483961,1840082.4182200579
10979,east_village,2016-09-01,Individual,6285067.820970592,1840082.7651225128
10980,east_village,2016-09-01,Individual,6285061.9433429465,1840083.9149882067
10981,east_village,2016-09-01,Individual,6285071.058415095,1840086.4651213307
10982,east_village,2016-09-01,Individual,6285070.94949623,1840086.2817729232
10983,east_village,2016-09-01,Individual,6285065.495169933,1840079.0242281477
10984,east_village,2016-09-01,Individual,6285062.496795612,1840083.7363803831
10985,east_village,2016-09-01,Individual,6285070.580709246,1840084.4080727906
10986,east_village,2016-09-01,Individual,6285069.626274407,1840080.1961338045
10987,east_village,2016-09-01,Individual,6285070.219683798,1840081.2652728842
10988,east_village,2016-09-01,Individual,6285065.340208262,1840080.7525314358
10989,east_village,2016-09-01,Individual,6285065.594101345,1840082.2752290256
10990,east_village,2016-09-01,Individual,6285067.404836917,1840081.3543183038
10991,east_village,2016-09-01,Individual,6285186.557109966,1840058.9242006028
10992,east_village,2016-09-01,Individual,6285327.288396194,1840041.7152545983
10993,east_village,2016-09-01,Individual,6285329.892792106,1840036.6674782815
10994,east_village,2016-09-01,Individual,6285332.408766082,1840039.7393619241
10995,east_village,2016-09-01,Individual,6284775.162103491,1839762.7038851653
10996,east_village,2016-09-01,Individual,6284773.71593732,1839759.2301377032
10997,east_village,2016-09-01,Individual,6284780.869711572,1839761.19443571
10998,east_village,2016-09-01,Individual,6284771.33884914,1839765.283989977
10999,east_village,2016-09-01,Individual,6284768.793191932,1839757.0997744447
11000,east_village,2016-09-01,Individual,6284774.012237611,1839758.6898168605
11001,east_village,2016-09-01,Individual,6284775.552878561,1839763.6089297694
11002,east_village,2016-09-01,Individual,6284769.866955743,1839763.613312932
11003,east_village,2016-09-01,Individual,6284776.376334539,1839762.392605111
11004,east_village,2016-09-01,Individual,6284855.708697728,1839779.1489085162
11005,east_village,2016-09-01,Individual,6284853.266776039,1839778.400934775
11006,east_village,2016-09-01,Individual,6284863.667707137,1839773.8493379345
11007,east_village,2016-09-01,Individual,6284850.0778459115,1839777.0155814653
11008,east_village,2016-09-01,Individual,6284857.107912692,1839777.4933191082
11009,east_village,2016-09-01,Individual,6284859.078597625,1839777.881588615
11010,east_village,2016-09-01,Individual,6284797.617126902,1839612.930713738
11011,east_village,2016-09-01,Individual,6284791.82124529,1839615.9543748305
11012,east_village,2016-09-01,Individual,6284889.971989761,1839620.5814781405
11013,east_village,2016-09-01,Individual,6284899.298279728,1839623.041448012
11014,east_village,2016-09-01,Individual,6284900.086747176,1839623.544316265
11015,east_village,2016-09-01,Individual,6284901.66172961,1839624.6040610734
11016,east_village,2016-09-01,Individual,6284898.477509991,1839625.5600068716
11017,east_village,2016-09-01,Individual,6284893.590891992,1839617.996128477
11018,east_village,2016-09-01,Individual,6284895.005901085,1839626.8617672457
11019,east_village,2016-09-01,Individual,6284897.803824601,1839625.3302333637
11020,east_village,2016-09-01,Individual,6284893.745236439,1839626.9866005103
11021,east_village,2016-09-01,Individual,6284899.3019290995,1839620.4994628266
11022,east_village,2016-09-01,Individual,6284901.218249108,1839624.2738952152
11023,east_village,2016-09-01,Individual,6284897.56738779,1839622.7848621267
11024,east_village,2016-09-01,Individual,6284897.975012436,1839622.320658668
11025,east_village,2016-09-01,Individual,6284901.933070896,1839625.4745033158
11026,east_village,2016-09-01,Individual,6284895.000553462,1839621.2696067772
11027,east_village,2016-09-01,Individual,6284898.395115639,1839626.8681132745
11028,east_village,2016-09-01,Individual,6284899.274802615,1839623.8621803138
11029,east_village,2016-09-01,Individual,6284897.627641721,1839629.8569365058
11030,east_village,2016-09-01,Individual,6284895.477101901,1839620.9758648996
11031,east_village,2016-09-01,Individual,6284895.538507823,1839623.3787312421
11032,east_village,2016-09-01,Individual,6284896.748764615,1839621.6931919656
11033,east_village,2016-09-01,Individual,6284898.308706128,1839627.9392909063
11034,east_village,2016-09-01,Individual,6284897.642839078,1839619.6747720554
11035,east_village,2016-09-01,Individual,6285055.725916054,1839699.075804429
11036,east_village,2016-09-01,Individual,6285064.355052787,1839702.8811861454
11037,east_village,2016-09-01,Individual,6285058.878273874,1839703.1765014825
11038,east_village,2016-09-01,Individual,6285053.565449177,1839707.686998465
11039,east_village,2016-09-01,Individual,6285061.066562843,1839701.9402562494
11040,east_village,2016-09-01,Individual,6285058.720184669,1839702.3777183471
11041,east_village,2016-09-01,Individual,6285058.169881257,1839697.4500187398
11042,east_village,2016-09-01,Individual,6285061.563462863,1839707.8269345427
11043,east_village,2016-09-01,Individual,6285053.268309859,1839698.4386466495
11044,east_village,2016-09-01,Individual,6285053.412546567,1839700.3318371738
11045,east_village,2016-09-01,Individual,6285054.972336589,1839698.36965919
11046,east_village,2016-09-01,Individual,6285061.660588963,1839702.565190073
11047,east_village,2016-09-01,Individual,6285059.89508424,1839701.0053253165
11048,east_village,2016-09-01,Individual,6285063.031632294,1839702.4257927367
11049,east_village,2016-09-01,Individual,6285060.573696503,1839707.5420825528
11050,east_village,2016-09-01,Individual,6285059.750247675,1839700.9415198958
11051,east_village,2016-09-01,Individual,6285063.041437458,1839706.8995763308
11052,east_village,2016-09-01,Individual,6285061.276173385,1839699.2655878745
11053,east_village,2016-09-01,Individual,6285145.74341543,1839765.9849138134
11054,east_village,2016-09-01,Individual,6285145.810387651,1839757.6523612153
11055,east_village,2016-09-01,Individual,6285148.492986234,1839763.5357288509
11056,east_village,2016-09-01,Individual,6285175.898676467,1839639.6236423734
11057,east_village,2016-09-01,Individual,6285174.508818316,1839644.110628408
11058,east_village,2016-09-01,Individual,6285178.176157965,1839646.0789618965
11059,east_village,2016-09-01,Individual,6285183.016325512,1839643.5536745444
11060,east_village,2016-09-01,Individual,6285179.214878542,1839640.8470884599
11061,east_village,2016-09-01,Individual,6285175.582569353,1839639.2911092709
11062,east_village,2016-09-01,Individual,6285064.9029145865,1839383.1918978987
11063,east_village,2016-09-01,Individual,6285067.307799167,1839384.5553831363
11064,east_village,2016-09-01,Individual,6285066.77398596,1839387.680156833
11065,east_village,2016-09-01,Individual,6285068.600183759,1839392.8474940904
11066,east_village,2016-09-01,Individual,6285063.831083168,1839385.2539940958
11067,east_village,2016-09-01,Individual,6285067.585221727,1839387.8089899162
11068,east_village,2016-09-01,Individual,6285064.762345724,1839387.098398896
