image_url,cx,cy,r,type,count
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",605,88,11.0,1,1
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",510,190,10.0,1,2
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",560,189,11.0,1,1
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",605,191,10.0,1,2
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",655,189,12.0,1,1
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",659,136,11.0,1,1
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",624,228,12.0,1,1
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",472,297,10.0,1,1
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",509,296,12.01,1,1
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",537,337,11.0,1,1
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",563,347,12.166,1,2
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",606,385,10.0,1,1
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",505,450,13.0,1,1
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",561,450,12.0,1,1
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",602,451,11.0,1,"3
"
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",630,439,10.0,1,3
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",652,513,11.0,1,8
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",525,70,11.0,1,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",504,86,12.0,1,3
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",596,72,10.0,1,4
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",594,94,12.0,2,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",504,136,13.0,1,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",617,122,13.0,1,3
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",500,185,10.0,1,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",536,176,10.548,1,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",520,200,10.0,1,3
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",551,192,10.0,1,2
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",618,174,10.0,1,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",594,188,10.0,1,2
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",618,197,9.0,1,4
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",647,180,13.0,2,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",645,198,12.0,1,3
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",592,242,15.0,1,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",621,227,14.0,1,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",458,285,13.0,1,3
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",460,304,16.0,2,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",502,295,13.0,1,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",550,292,13.0,1,3
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",592,303,12.0,1,3
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",523,334,11.0,1,2
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",593,347,11.0,1,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",621,333,11.0,1,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",502,399,11.0,1,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",617,433,13.0,1,3
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",593,461,13.0,1,3
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",552,451,11.0,1,1
"https://drive.google.com/uc?export=view&id=10tL6u70igQTh58xfV1A0ZuQ8KzsW-Yso
",660,527,12.0,1,6
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",537,65,13.0,1,7
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",537,115,15.0,1,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",632,103,13.0,1,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",646,140,12.042,1,4
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",655,151,8.0,1,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",681,165,10.607,1,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",656,180,9.055,1,2
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",626,178,11.0,1,2
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",627,160,15.0,2,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",559,203,11.0,1,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",535,221,11.0,1,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",485,259,8.0,1,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",497,261,13.0,2,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",497,281,11.0,1,3
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",533,273,11.0,1,2
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",589,273,10.0,1,2
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",627,272,10.0,1,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",606,265,8.0,1,2
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",627,219,12.0,1,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",657,205,11.0,1,2
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",534,313,9.0,1,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",533,331,13.0,2,2
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",627,313,10.0,1,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",654,362,10.0,1,2
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",629,439,9.0,1,4
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",679,415,9.014,1,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",651,475,11.543,1,1
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",661,483,13.0,1,4
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",679,473,13.01,1,4
"https://drive.google.com/uc?export=view&id=1NVz66Dpk9dYLNKhPzuXXAaNHnIBLQErA
",512,78,16.0,1,10
"https://drive.google.com/uc?export=view&id=1NVz66Dpk9dYLNKhPzuXXAaNHnIBLQErA
",536,71,10.0,1,2
"https://drive.google.com/uc?export=view&id=1NVz66Dpk9dYLNKhPzuXXAaNHnIBLQErA
",550,97,13.583,1,2
"https://drive.google.com/uc?export=view&id=1NVz66Dpk9dYLNKhPzuXXAaNHnIBLQErA
",601,84,14.0,1,2
"https://drive.google.com/uc?export=view&id=1NVz66Dpk9dYLNKhPzuXXAaNHnIBLQErA
",639,75,14.0,1,2
"https://drive.google.com/uc?export=view&id=1NVz66Dpk9dYLNKhPzuXXAaNHnIBLQErA
",509,137,12.0,1,2
"https://drive.google.com/uc?export=view&id=1NVz66Dpk9dYLNKhPzuXXAaNHnIBLQErA
",601,134,14.0,1,3
"https://drive.google.com/uc?export=view&id=1NVz66Dpk9dYLNKhPzuXXAaNHnIBLQErA
",652,142,12.0,1,1
"https://drive.google.com/uc?export=view&id=1NVz66Dpk9dYLNKhPzuXXAaNHnIBLQErA
",508,187,13.0,1,1
