image_url,file_id,source_file,url_year,url_month,url_date,date,url_neighborhood,neighborhood,total_count,temp,rain
"https://lh3.googleusercontent.com/d/1lUFNePexJZc4uQ12q-r9TNITL0lB6uCR
",0YHLzpm8YZmiSvlgLn0WtRDWTAYIOrEu7q5AQg==,count/East Village South_2024_count_.json,,,,,,east_village_south,,56.0,2
"https://lh3.googleusercontent.com/d/155Ij6Ywh5j088ptvK3OCa-uaK0NYhdXJ
",jB7pJVCq/bppFmQUnKfbtjPaCwIHV5ibIL3rAg==,count/East Village South_2024_count_.json,,,,,,east_village_south,,59.0,2
"https://lh3.googleusercontent.com/d/1MHuucXTNJW_QWBkpbjI2diwvjVXfB3X6
",8T7zDESScxHV3aF7t7SAlKsqVBoBXpmx3+UB4g==,count/East Village South_2024_count_.json,,,,,,east_village_south,,60.0,2
" https://lh3.googleusercontent.com/d/1A-K9NmIMr0JL7Y5ArTt3OPnKR0S1Oq3A
",KEDxGc8Y0N9pVlZ/jezZSxWM1JacPinZaB1MMw==,count/Marina_2023_count.json,,,,,,marina,23.0,60.0,1
" https://lh3.googleusercontent.com/d/1wbEgx-Wy26p765msTw-OADlurCpI9jRj
",PkIRzlmdBFWf/D47jn7srJShWDKJbzf0ntrAMQ==,count/Marina_2023_count.json,,,,,,marina,25.0,47.0,1
" https://lh3.googleusercontent.com/d/1kpa7UYa3zwjNwZ0Aai9fJPMTwIRCy1Ia
",jbGm+6qDQjyJGUYd58kH6O5NRXj4B3NN7lxHOA==,count/Marina_2023_count.json,,,,,,marina,17.03,52.0,1
" https://lh3.googleusercontent.com/d/13np40otXfS5Ikvq3VYyLEHSmirdLkzSA
",GyaIC0w0KCYAaKDT6+0mknenl0j/a8OLXdHzpw==,count/Marina_2023_count.json,,,,,,marina,33.0,59.0,2
" https://lh3.googleusercontent.com/d/1U_12eHboQDS7jJ_K0WASVIYnYwelRkE6
",Ivrg21FBEaaHwrhIqmh6h3x0/5kTfccwCDNc7Q==,count/Marina_2023_count.json,,,,,,marina,50.75,60.0,2
" https://lh3.googleusercontent.com/d/1A3NskWQYpZk8oCZOcB0d_qG6tsSSnHrd
",3UVYuwlKTvc6eAsBDndk4+f3+KWAAJ8ArvBjog==,count/Marina_2023_count.json,,,,,,marina,16.75,58.0,2
" https://lh3.googleusercontent.com/d/1tG8pemAQ9p0wVLUHRiRFTfUFgjtup9E9
",DdA00ffw6buCxYhQc4E5BUqdzFMuYw4hVV+D4g==,count/Marina_2023_count.json,,,,,,marina,12.25,67.0,2
" https://lh3.googleusercontent.com/d/1qee35BarQYSHvkJUhbVgLfDK0rUpEXzH
",Cn/Y9jc/7I4P23aTK2u85dif4b/CLMTgUIUObw==,count/Marina_2023_count.json,,,,,,marina,20.0,66.0,2
" https://lh3.googleusercontent.com/d/1osThmVt7tSihDYGZY7_nC9l9YdlDq0OZ
",Dg0zUesbetZgZW86MEoQkMnHmbXmNu9ksXgprg==,count/Marina_2023_count.json,,,,,,marina,13.0,63.0,2
" https://lh3.googleusercontent.com/d/1PKp_xz5ljLlIGIMLiUi-Cc6NP01K5fCh
",8xHen6PZUEOXy+kRBoW6Ablfj6ZA7I3fci8QUA==,count/Marina_2023_count.json,,,,,,marina,22.25,61.0,2
" https://lh3.googleusercontent.com/d/1PGVkLZVuVc61oYWwxF5z6pGI4UKO69T0
",kl0iQT1s9o3IC9iDafLumGqsmf6Ol5zH/GM6cw==,count/Marina_2023_count.json,,,,,,marina,12.75,55.0,2
" https://lh3.googleusercontent.com/d/17lQP05xNkrw4ye2WWtSQNL0nDUYl0QVR
",CcQtDBvii+VxQDgvoXxTzi7CE79DwrpbfqcX1g==,count/Marina_2023_count.json,,,,,,marina,16.75,55.0,2
"https://lh3.googleusercontent.com/d/1ziRgE--gVMWsxgpeaQk80mWBUXyO5pYo
",rL3vL7lg9rnW2O38OD59Kd6eKiCEezgCiGgnMA==,count/East Village_2024_count_.json,,,,,,east_village,,63.0,2
"https://lh3.googleusercontent.com/d/1pSvJ4xj1BjMLaz2uA_0RnOKCrnvOHycS
",DWYJdarOqgsnNy6hjzhEbb6dyC2hVnP3R1Z6gA==,count/East Village_2024_count_.json,,,,,,east_village,,55.0,2
"https://lh3.googleusercontent.com/d/1S_2qO2aeC3x_PXbea8kIcWSlCtRfZfeR
",kcSzvP2o6tiLlkcm6kM42dFmKgBYUzr33HUdQA==,count/East Village_2024_count_.json,,,,,,east_village,,55.0,2
"https://lh3.googleusercontent.com/d/1itXcRNwZ88JL6K_EvwAgN6gSKnC1TuBX
",KiZQbDQSj4S+yh/fExyLKLS0uyj9pFeubo/uLA==,count/East Village_2024_count_.json,,,,,,east_village,,59.0,2
"https://lh3.googleusercontent.com/d/148Fa7klb7fld6eKZCtpdjeIKjXDYl8Lk
",67pknpftqplfSfvVN5r1zegAzNcEFuW3G23ozQ==,count/East Village_2024_count_.json,,,,,,east_village,,60.0,2
"https://lh3.googleusercontent.com/d/1fHxdzezLlClfF3RKdyt9HI0RoWs6C2wf
",FJWBs6lXKiXnV2DOqGLMLZZqKHCIeZGzZgJJlw==,count/City Center_2024_count.json,,,,,,City Center,,63.0,2
"https://lh3.googleusercontent.com/d/1AfUw_YuOg4N0kRTvjM6KwvMjjBCaAst2
",Yye81LdYtWK4Z1o1NI7ZKNFkLwF952skPW8Brw==,count/City Center_2024_count.json,,,,,,City Center,,51.0,2
"https://lh3.googleusercontent.com/d/11V_Bt43y1_rRW8HBB9_5uaVNzgDj_TWs
",zr9iyICHzb8zuM/QvFCekxlYEeNyM785a62hRw==,count/City Center_2024_count.json,,,,,,City Center,,57.0,2
"https://lh3.googleusercontent.com/d/1y8J2nAxRfSIaKawaUFb3z4wyAc457isT
",XSu/I415i388LYWK2g5l5PQEDidDgFcQkv9kag==,count/City Center_2024_count.json,,,,,,City Center,,59.0,2
"https://lh3.googleusercontent.com/d/19MO8O6UfGTjOZ_PoNCIzIQZUwucqGAu1
",d2aWjRe4achWmNzlh4Sac6IEugNvIJdv+BCWJQ==,count/City Center_2024_count.json,,,,,,City Center,,60.0,2
"https://lh3.googleusercontent.com/d/14Vm6kNGyiUO7IQHwyGC-gxTKhztbX4Ve
",jCKFb8M9ftwJ/Iqb1jIvn23eoYonaIVcgHosYQ==,count/Marina_2024_count.json,,,,,,marina,19.0,63.0,2
"https://lh3.googleusercontent.com/d/1Iavcn3qI9SCuaBVdBRa2LxOvq8Ay4_zJ
",ZAl9QaSZyxTvfq9GlDu0CD71FDt3XbN1QmHTNA==,count/Marina_2024_count.json,,,,,,marina,16.75,52.0,2
"https://lh3.googleusercontent.com/d/15evkHjkJbvqdqIJ8nC33LD-mBgsSWfLk
",pG79R7hMXzob33VMKe4Am/cgUvo/maN/psWFbw==,count/Marina_2024_count.json,,,,,,marina,21.25,55.0,2
"https://lh3.googleusercontent.com/d/1bb-aO4ywduLAZEey66LyRrtcwBYzUZXY
",dVUoeQdoHI5d1DxPEKIDF7ASzFC6o9slWVsCeg==,count/Marina_2024_count.json,,,,,,marina,13.25,58.0,2
"https://lh3.googleusercontent.com/d/1hp3KZaOUJT6KdrZkTjgE3fxYD9jvAOa_
",E+xEs/v127WnNyT49tk8kc2/HJuvBNAbObjW1w==,count/Marina_2024_count.json,,,,,,marina,16.25,59.0,2
"https://lh3.googleusercontent.com/d/1eQiUBuIZrRJ7J3XhIvEyBOLtC6G7PKHS
",N1jgQ+J5sMNnpkeqEMQUPAfm1ZzluQZAJKOSBQ==,count/Sherman Heights_2024_count.json,,,,,,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/1LzYGDHFRYyTEf9eI7H8izny_9QF7khz9
",RBj6kGA9u7qdsdzgTG+nCUIDW6OZVjQ0Z6ltwA==,count/Sherman Heights_2024_count.json,,,,,,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/15r_81uwdciDo-xsqyFopLn9aausk3ydG
",YnQW5zKh2tPuss3A3yOpur0veZeJwV+8lYGiAQ==,count/Sherman Heights_2024_count.json,,,,,,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/1OWiWYxIcj3cIajR6lIVgNSaoTU75ZoMn
",6HU8E9bAjwCqZJEtthorrc10jbJwuzmTB/uZcw==,count/Sherman Heights_2024_count.json,,,,,,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/1D7z7b8Zr4zeiqSqpLd5BwS4RoUSkbdhU
",aBXGBiwILLIhmaP3tzJkZF6KOvbhFhIbm4QD5A==,count/Sherman Heights_2024_count.json,,,,,,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/1j1RDVwHdx-leQ2vLuof_UhAInG4Y3gAI
",ukwf3l1Zqnfh1J3Zyx4n0X75snAL2UYCgz8fBQ==,count/Barrio Logan_2024_count.json,,,,,,Barrio Logan,,,2
"https://lh3.googleusercontent.com/d/1Wli78y2d8CHOuBlapztraYKsbgpIlb4V
",z73xYtENzTxB3gPWyaLCemWNKTVJhPPN/H2Y5Q==,count/Barrio Logan_2024_count.json,,,,,,Barrio Logan,,,2
"https://lh3.googleusercontent.com/d/1Kifrb1TnWgvj4nMVuWb9TFxoOBPKO3pl
",SV8T2C1ItdLi1X4FGJmAb94inmTT1G9ZUPpd5g==,count/Barrio Logan_2024_count.json,,,,,,Barrio Logan,,,2
"https://lh3.googleusercontent.com/d/1XBaxK9eAO6r9SZaZh7f7fH-zFeFaFk79
",/Vc5hsM1TuFTBKjw5it1/5YRyp7CjkOzVdSjYw==,count/Barrio Logan_2024_count.json,,,,,,Barrio Logan,,,2
"https://lh3.googleusercontent.com/d/1aX-4Tv_dkseHyB2-3RxKTfNx2HH921PZ
",mjlycP+LhF1wKUnbIXxnnDe/9LpG6FDMq9eH9g==,count/Barrio Logan_2024_count.json,,,,,,Barrio Logan,,,2
"https://lh3.googleusercontent.com/d/1LnQx7kXNWdKlLZuE2F2G3gtOPbz-_QGf
",pz7NEHYaANxN00qZ1Z4GAhgH0qck6RzQEBnRLw==,count/Gaslamp_2024_count_.json,,,,,,gaslamp,,57.0,2
"https://lh3.googleusercontent.com/d/1WmbKrLu1k6ZiyTrNv_36SoAd9hLTAG9Z
",HhUe+NxKogNVZD1r0M5r32nehMz4s1wmMmxNvQ==,count/Gaslamp_2024_count_.json,,,,,,gaslamp,,51.0,2
"https://lh3.googleusercontent.com/d/1O2eUOJmmH0KxRuGhgRubyBu3KYB2ujNK
",hLnQ0RUbRcC4KHH8u4mCkdkSXlGuJ09E4Scx7Q==,count/Gaslamp_2024_count_.json,,,,,,gaslamp,,58.0,2
"https://lh3.googleusercontent.com/d/1AbVG7EleBghKOgocIzMuXiZj6sGwJJNR
",y/obABlU1X+5ly5/f+2X9fZ3UtMQkJBqL3AKKA==,count/Gaslamp_2024_count_.json,,,,,,gaslamp,,58.0,2
"https://lh3.googleusercontent.com/d/184AfkcjaUqYHCYl8MAbWau_9maFg2Fyg
",nAJ/NhQHHopd4c2lwObEo7tYaQE8wfvwY6RC0A==,count/Gaslamp_2024_count_.json,,,,,,gaslamp,,60.0,2
" https://lh3.googleusercontent.com/d/1Lt-iZ98BRY79iZ79NN3QjomrKpSh0sQs
",6u1jBr0TX3h7I2Xf7j+rK/QpZo+RHbrLlldEdw==,count/Cortez_2023_count.json,,,,,,cortez,,60.0,1
" https://lh3.googleusercontent.com/d/1YKXkkLPmZNp3rDAX9S14H0OoT3JNwjI1
",yeiG3sWDMYxNXEkIbKhRQYgTfDUkN4uq8rLaMw==,count/Cortez_2023_count.json,,,,,,cortez,,47.0,1
" https://lh3.googleusercontent.com/d/1YHwz2bneHrf8L6uChlDfxCkI1bUsrx1W
",Hz0Jz69wu2gUrkIEh2NRCFmROh9KGv2kUgrafA==,count/Cortez_2023_count.json,,,,,,cortez,,52.0,1
" https://lh3.googleusercontent.com/d/18muJnpibDMaSoA44oXS-H9yitxGPlsfG
",I33hL0V59R2U0Ps5qsluGgZd9TwhfGq+7FloFQ==,count/Cortez_2023_count.json,,,,,,cortez,,59.0,2
" https://lh3.googleusercontent.com/d/1pEbMNuZh-FL-eGRTu5enuWCcp7ifZqOj
",+zPiz5ZkzoOVT8eUaXsKCF7gRoLHjr9Fpav5Hw==,count/Cortez_2023_count.json,,,,,,cortez,,60.0,2
" https://lh3.googleusercontent.com/d/1kCMxfov8ZOlPP-gonASdGTJICiw8gcmy
",EeQL8P5tl/bAXVWAQHucfKkJ6YP6ajjB64V4jQ==,count/Cortez_2023_count.json,,,,,,cortez,,58.0,2
" https://lh3.googleusercontent.com/d/144KSyDkQghF37kPonqe-nz-VVBv8PIFL
",rDx5aTMdtbeyXIhMq8CgupoxixyZwk+i/gEYQQ==,count/Cortez_2023_count.json,,,,,,cortez,,67.0,2
" https://lh3.googleusercontent.com/d/1KGQWlOU8bin7O8IT1eN-sT5J0U2jIqLX
",6JwenU0WniKhUMuTB2yLxnfW8+lZ7g/rf3JFNg==,count/Cortez_2023_count.json,,,,,,cortez,,66.0,2
" https://lh3.googleusercontent.com/d/1vV-0DZiSMBlNX_Gm_1x_Fh4XlvV9ritj
",jiaS5Vfee69YJPHOWjCAJ2UxURdF4FwPafWkfA==,count/Cortez_2023_count.json,,,,,,cortez,,62.0,2
" https://lh3.googleusercontent.com/d/1iJr2kFcB7PMxL0Ddq80PCT3JGDAsQaM_
",yqOJqAFVc6ljJeXTkwG7WPzK+rsGj9KR2uCU3w==,count/Cortez_2023_count.json,,,,,,cortez,,62.0,2
" https://lh3.googleusercontent.com/d/1lLSJKzWOlj86nhUzmiT0WtHH_8v2SmZO
",sCOs7dOeYqRyPbQ2bKh/7ueOQnN9cXMYM7XwRA==,count/Cortez_2023_count.json,,,,,,cortez,,56.0,1
" https://lh3.googleusercontent.com/d/17N2HimISm9lB6NQYPdmq09Vm-AuySRGj
",BedUHra75MMX+qvz2np51JrVppsTKqji2Qv+Eg==,count/Cortez_2023_count.json,,,,,,cortez,,55.0,2
